activity_ts,organization_id,district_id,school_id,user_id_to,user_id_from,distribution_id,distribution_id_from,activity_type_id,activity_ref_key,activity_detail_idx,activity_sub_type_id,activity_status_id,vendor_id,transaction_key,vendor_order_key,vendor_purchase_order_number,description,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,updated,updated_date,authorizenet_transid,invoiceAchDataId,distributionVendorName,created_date,submitted_date,completed_date,modified_date,prepaidStatus,original_amount,is_autoprocessed,req_transaction_token
2024-11-06 08:19:01,132,643,19206,19206,19206,19206,6981,3,84fbb4d8-2a8e-4b27-a948-7df3ba15a2e9,15,6981,6,11373,6DLQRFF4JVLK0S3P,1WYSKY8D-2DZR-KJ4W-74MK-XRIEMMFLAW52,PID84AE,"Illud dixeris: 'Haec enim ipsa mihi sunt. Occulte fecerit, numquam tamen id. Consequi, nisi in voluptatis locum dolor forte successerit, at contra gaudere nosmet. Virtus et cognitio rerum, quod minime ille vult expetenda. Haec igitur Epicuri non probo. Adduci vix possum, ut ea, quae praeterierunt, acri animo.",147.68,147.68,14.76,7.39,11.82,7.39,7.39,0,2024-11-15 07:47:13,523924766,IDW4575vq,Apollo Commercial Real Estate Finance,2024-11-15 07:47:13,2024-11-24 07:15:25,2024-12-03 06:43:37,2024-12-12 06:11:49,Active,147.68,0,2sjvW1Axw36OG4K75hqPH2Kc2HYbhEu4
2024-11-08 11:24:07,132,979,5375,5375,5375,5375,7523,1,6cac8d36-561b-44ae-a9d8-1aec99d451f1,18,7523,3,5932,R9C4NING6J1FMWFJ,Z0L72VA3-VSPX-5RRF-OQJC-3ET2KIVRVBL1,QOJR7MY,"Inter se, ex quo vitam amarissimam necesse est aut in. Quidem oderis, ut fere faciunt, qui ab eo et gravissimas res. Se Latina scripta dicunt contemnere. In quibus nulla solida utilitas omnisque. Profecto, quantumcumque possum, in eo. Sit utilitas ex amicitia, tamen ipsi amici propter se esse iucunda, per se.",175.50,175.50,17.54,8.78,14.05,8.78,8.78,0,2024-11-18 01:52:24,5619953518,FVH5323qm,"Points International, Ltd.",2024-11-18 01:52:24,2024-11-27 16:20:41,2024-12-07 06:48:58,2024-12-16 21:17:15,Under Review,175.50,0,B1EhanJMz378vy6geIRp3L339Ru3fFmi
2024-11-09 06:44:25,132,564,6771,6771,6771,6771,7721,1,5d04d03d-79c3-4ba9-a3d4-62191fffc1eb,8,7721,11,12994,4CBI5ER0PV06L22Y,L31P539C-FC2W-SF4N-LKHG-LN9HRXRY9K6F,6BEYMH3X,"Breviter existimo. Quamquam philosophiae quidem vituperatoribus satis responsum est eo. Miser. Accedit etiam mors, quae quasi saxum Tantalo semper. Possumus, animo autem et praeterita.",82.24,82.24,8.23,4.11,6.58,4.11,4.11,0,2024-11-15 03:07:27,086892,SAJ6377rn,"Global Water Resources, Inc.",2024-11-15 03:07:27,2024-11-20 23:30:29,2024-11-26 19:53:31,2024-12-02 16:16:33,Expired,82.24,0,SfFFyF3d5Q0unDL47lr8QK704x1Q0EIr
2024-11-11 11:33:05,132,366,3385,3385,3385,3385,8288,2,6594a077-f94e-4120-885f-4288a1fe20e5,3,8288,4,10679,6JK59VZW97JZ7208,68TPYSEL-7VF5-I3IF-8K5L-JTKOQSVL4E0H,TCXYUMYUW,"Cum Sophocles vel optime scripserit Electram, tamen male conversam Atilii mihi legendam putem, de. Sine dolore tum in morbos. Et operosam et perinde fructuosam relinqueret? Non ergo Epicurus ineruditus, sed ii indocti.",26.78,26.78,2.68,1.33,2.13,1.33,1.33,1,2024-11-16 04:39:57,815717512,CVF7959to,LaSalle Hotel Properties,2024-11-16 04:39:57,2024-11-20 21:46:49,2024-11-25 14:53:41,2024-11-30 08:00:33,Blocked,26.78,1,D10tnGkUA4n3OEOV4CxCIB0foRKZay5P
2024-11-13 16:41:37,132,403,11410,11410,11410,11410,8866,2,52e66c10-fc91-4b32-995f-361887ce017d,15,8866,10,16269,CGLUJS70Y7SLY5K1,3ARA4DOZ-UXFQ-6A2G-CCXG-ZCWZ1K59RZ66,8QYH,"Facilius id, quod maxime placeat, facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus. Plane sic verterem Platonem aut Aristotelem, ut verterunt nostri poetae. Nec enim habet nostra mens quicquam, ubi consistat tamquam in extremo, omnesque et metus plena. Aut ad naturam aut contra sit, a natura ipsa iudicari. Ea quid percipit aut quid.",149.12,149.12,14.91,7.46,11.93,7.46,7.46,0,2024-11-21 02:51:13,75597065,RFA2182ri,"Advanced Disposal Services, Inc.",2024-11-21 02:51:13,2024-11-28 13:00:49,2024-12-05 23:10:25,2024-12-13 09:20:01,Depleted,149.12,0,KBADU6I3xPZJCO15yEy2nCxoW355lW5f
2024-11-15 12:29:58,132,453,9159,9159,9159,9159,9339,3,7281d4da-4590-4f75-ad6d-6e74ac6dc8dd,8,9339,4,15066,B2N6NAHM42ONI6FR,VJ418XBJ-N1CJ-6K57-0BNW-DYPRMZ5G6OBG,26IXEO,"Hoc institutionem omnino amicitiae non posse iucunde vivi, nisi sapienter, honeste iusteque vivatur, nec sapienter. Ita paratus est, ut meminerit maximos morte finiri, parvos multa habere intervalla requietis. Denique' -- non enim illum ab industria, sed ab inliberali labore deterret --, sic isti.",78.31,78.31,7.83,3.91,6.26,3.91,3.91,0,2024-11-20 18:31:17,65851156,MBC1765pi,Eaton Vance Tax Advantaged Dividend Income Fund,2024-11-20 18:31:17,2024-11-26 00:32:36,2024-12-01 06:33:55,2024-12-06 12:35:14,Inactive,78.31,0,9E7NqxIHX4Q5ZYxGOHEdTZSNvRd2cC7p
2024-11-17 08:21:15,132,408,12549,12549,12549,12549,9835,1,29cc5705-32ce-44db-a9be-9dcc40d845a9,15,9835,12,4655,CHYXUQHK7XRH8R1M,JZM3MWR4-JLYT-0OH8-Q7HU-VE28SVUJ7X9S,N94Z,"Quae vel aliter pararetur et qua etiam carere possent sine dolore. Sine dolore tum in morbos gravis, tum in. Sine causa, nollem me ab eo. Philosophia, quam his, qui rebus infinitis modum constituant in reque. Maximam gratiam habere debemus, qui hac exaudita.",151.08,151.08,15.10,7.56,12.09,7.56,7.56,0,2024-11-27 01:09:30,438907318,FZH0641vy,Algonquin Power & Utilities Corp.,2024-11-27 01:09:30,2024-12-06 17:57:45,2024-12-16 10:46:00,2024-12-26 03:34:15,Expired,151.08,0,WwvT9Rk32fDT6W8W4TNfQv5Q6670vU7v
2024-11-19 02:38:44,132,846,11330,11330,11330,11330,10296,1,7a089622-8ae2-4bb6-b8ec-02a6d96361ef,12,10296,7,2903,JPOUGDK7M3XP861W,Z262ASF7-ITM7-EES1-3EF6-K3AL6B97I6G3,YBG54FQ3,"Consecutus? -- Laudem et caritatem, quae sunt. Autem situm in nobis ut et voluptates et. Hinc inimicus. Sed iure Mucius. Ego autem mirari satis non queo. Earum explicatis, et, ut dixi, ad lineam, hunc naturalem esse omnium corporum motum.",117.57,117.57,11.76,5.88,9.41,5.88,5.88,0,2024-11-27 14:12:22,6667356,ODZ9026tj,"Darden Restaurants, Inc.",2024-11-27 14:12:22,2024-12-06 01:46:00,2024-12-14 13:19:38,2024-12-23 00:53:16,Expired,117.57,0,gdXpmkPyVtX5yBp5htGB9h01R7p8xEPV
2024-11-20 13:30:59,132,758,4752,4752,4752,4752,10674,2,830a9523-6f5a-48ff-a570-01313f260cbf,11,10674,1,8519,8NMCHPZCDIY3MIU9,E5QXXFUP-8THR-RAI5-BOK3-PTCNJOXAZIG9,7NPLC66N,"Labores magnosque susceperant. Ecce autem. Est difficilius satis facere, qui. Optabilem, sed quia iucunditatis vel plurimum afferat. Nam diligi et carum esse. Sanos in viam placatae, tranquillae, quietae, beatae vitae dicta sunt, explicabo. Nemo. Quot homines, tot sententiae; falli igitur possumus. Quam ob rem.",107.89,107.89,10.79,5.40,8.63,5.40,5.40,0,2024-11-30 06:00:19,0253052,WST7642ki,Sapiens International Corporation N.V.,2024-11-30 06:00:19,2024-12-09 22:29:39,2024-12-19 14:58:59,2024-12-29 07:28:19,Inactive,107.89,0,dEW99ASVKlM5WmuOrO55XrHJG335MaS7
2024-11-21 17:27:29,132,965,5840,5840,5840,5840,10968,3,c17fb5a4-0640-437c-9929-ecbdd5edac76,14,10968,5,3254,38CCRMS9NBBPB7K5,VM5H3M1C-UVRI-F362-WBTT-BR19SHLYOKDC,WGPT7YNTXQ,"Rationis et inter mediocrem animadversionem atque. Videretur et iis, quos ego posse iudicare arbitrarer, plura suscepi veritus. Sapiens solum amputata circumcisaque inanitate omni et errore naturae finibus contentus sine. Multa habere intervalla requietis, mediocrium.",137.01,137.01,13.70,6.85,10.96,6.85,6.85,0,2024-11-28 01:34:59,692894,AKL6634zm,"LG Display Co., Ltd.",2024-11-28 01:34:59,2024-12-04 09:42:29,2024-12-10 17:49:59,2024-12-17 01:57:29,Blocked,137.01,0,9ZtB2241F3rY8EgS2V66l3d6Kd0N7S9o
2024-11-23 12:38:07,132,848,10597,10597,10597,10597,11416,3,37724350-14b1-4787-9d1f-801d83ef0ba0,9,11416,9,14397,GFYJ1VZ3POI1FXJA,1BAC0C1G-LR88-0YQT-0C48-M2I1ZV4O0SDC,LAESS,"Et sapientiam propter voluptates expetendam et insipientiam. Minuit, sed potius inflammat, ut. Graviterque comprehenderit, ut omnes bene sanos ad iustitiam. Sinat. Qua praeceptrice in tranquillitate vivi potest.",90.76,90.76,9.08,4.54,7.26,4.54,4.54,0,2024-12-01 22:13:50,48213592,GQG0110it,Welltower Inc.,2024-12-01 22:13:50,2024-12-10 07:49:33,2024-12-18 17:25:16,2024-12-27 03:00:59,Under Review,90.76,0,C8YcDIsG2n31pZ94PCsan5mDYiK2Lv5D
2024-11-25 09:31:58,132,233,9990,9990,9990,9990,11918,3,4887edb5-65d2-42b0-b338-b450ebbb0589,12,11918,11,1511,ZB1EKYXMOU9Q74UV,UE35HKCO-QO4D-9JCX-9RJE-VJI8JMX8B0MF,VT96KQ,"Quisquam eorum, qui aut saperet aliquid. Physico, quam fieri quicquam sine causa eripuit atomis nec tamen id, cuius causa. Et ab Epicuro sapiens semper beatus. Eo ortum, tam inportuno tamque crudeli; sin, ut dolore suo sanciret militaris.",121.84,121.84,12.18,6.09,9.75,6.09,6.09,0,2024-12-03 01:48:39,1531615624,BXU4181kv,Diodes Incorporated,2024-12-03 01:48:39,2024-12-10 18:05:20,2024-12-18 10:22:01,2024-12-26 02:38:42,Inactive,121.84,0,8pgC7orADg4EKqvm2YLL1A851lue4Bnb
2024-11-27 23:59:40,132,326,284,284,284,284,12607,1,ef4aa13b-9f18-4611-b14f-ba5dc3820e34,5,12607,11,12934,6CNW8COF9IA34FVE,89KXV18T-7FX4-VU5N-R539-CUAVDT2H7T8W,33FRISLE3B,"Dolore caret, id in voluptate ponit, quod summum bonum diceret, primum in. Ut cognoscerem, quoniam mihi ea facultas, ut id meo arbitratu facerem.",49.36,49.36,4.94,2.46,3.94,2.46,2.46,1,2024-11-30 05:32:07,35114424,NVI9147ph,Magic Software Enterprises Ltd.,2024-11-30 05:32:07,2024-12-02 11:04:34,2024-12-04 16:37:01,2024-12-06 22:09:28,Expired,49.36,1,DZZoET6wj86GM6rpmHg27OAduB80mr8a
2024-11-30 15:04:58,132,709,16773,16773,16773,16773,13271,1,ddffe730-4d2b-4448-9aa0-4bacb2847866,9,13271,12,5687,XNRISTUQU90H4XJV,RAL24O4I-4AXQ-5OV0-J6R6-3J0PC8OIP5I5,0LPL23K,"Permanentes, quas ob causas in eorum vita. Omnem Epicuri disciplinam placet an de una voluptate quaeri. Gravissimo bello animadversionis metu contineret, saluti prospexit civium, qua.",94.71,94.71,9.47,4.74,7.58,4.74,4.74,0,2024-12-05 18:54:43,597615336,ATM3541pa,Aehr Test Systems,2024-12-05 18:54:43,2024-12-10 22:44:28,2024-12-16 02:34:13,2024-12-21 06:23:58,Inactive,94.71,0,XciqW8h63JmS080XjzCRU6FbZkw9Mx5g
2024-11-30 23:12:11,132,1016,1240,1240,1240,1240,13354,3,2fb95208-1cc2-4e0f-b4b2-6d97ffb9a08b,15,13354,10,19277,08MDQWG4ZYYN0RVI,VM77BA6X-A6O9-KAT4-0CNJ-05U75PK3G3F4,6YWXIP2,"Vero securi percussit filium, privavisse se etiam videtur multis voluptatibus, cum. Consedit, hoc ipso, quod adest, turbulenta est; si vero molita quippiam est, quamvis occulte. Sunt. Quid enim est a Cyrenaicisque. Utriusque cum multa non probo, tum illud in primis.",152.86,152.86,15.28,7.65,12.23,7.65,7.65,0,2024-12-09 11:13:06,1567179408,VGR5036tw,Legacy Reserves LP,2024-12-09 11:13:06,2024-12-17 23:14:01,2024-12-26 11:14:56,2025-01-03 23:15:51,Cancelled,152.86,0,L36scfiipHfZyfW60vO4Vych4d9P0fF4
2024-12-02 20:33:50,132,1000,1895,1895,1895,1895,13852,2,748a87da-d407-404e-a4bc-96cfe89bfe03,8,13852,6,7167,J2FZOP8V68TVKCDH,M71YQ8K3-HKW7-Y3VT-2CV5-XFGQMYKJEKHZ,428LKA,"Enim in vita tantopere quaerendum quam cum omnia in philosophia, tum id, quod his libris. Ut aegritudo sequatur, si illa mala sint, laetitia, si bona. O praeclaram beate vivendi. Hoc melius nos veriusque quam Stoici.",82.56,82.56,8.26,4.13,6.60,4.13,4.13,0,2024-12-08 00:37:59,436122524,SJB1434yc,PartnerRe Ltd.,2024-12-08 00:37:59,2024-12-13 04:42:08,2024-12-18 08:46:17,2024-12-23 12:50:26,Under Review,82.56,0,95N5R8un55NhpIYiLB69hs8l93cA5rM0
2024-12-04 23:39:49,132,487,2818,2818,2818,2818,14399,3,eb0798ee-b1c7-4c2d-a46e-9da097728b25,15,14399,10,3016,F4PWMXQ30R964E3S,3GEOE60T-0QJS-UBIG-JDP0-JV1XMVM0UH39,OCNIS6F,"Et negent satis esse, quid bonum sit aut quid malum, sensu iudicari. Velit, sed quia non numquam eius modi tempora incidunt, ut. Idque instituit docere sic: Omne.",151.94,151.94,15.19,7.60,12.16,7.60,7.60,0,2024-12-10 14:22:10,03662745,BNC0885wc,"Liberty Tax, Inc.",2024-12-10 14:22:10,2024-12-16 05:04:31,2024-12-21 19:46:52,2024-12-27 10:29:13,Cancelled,151.94,0,JH5nAUGl7yJZpGRweD94Aik86oNTb742
2024-12-06 13:24:54,132,859,19986,19986,19986,19986,14797,3,201b4aa4-f013-42fd-bc1f-329ce7440bba,16,14797,12,57,5QK433W37ICWQH3B,7GF4TTG9-YW7D-IDIZ-I9SU-UOZYQO8NOAQ0,BJHCGS6YB7,"Ipsam movet et cum iucunditate quadam percipitur sensibus, sed maximam voluptatem illam. Ex cupiditatibus odia, discidia, discordiae, seditiones, bella nascuntur, nec eae se foris.",161.16,161.16,16.11,8.06,12.90,8.06,8.06,1,2024-12-10 06:52:58,97914209,TKV1462hj,Legg Mason Global Infrastructure ETF,2024-12-10 06:52:58,2024-12-14 00:21:02,2024-12-17 17:49:06,2024-12-21 11:17:10,Active,161.16,1,T8uH8h1e7gm468ft04o8c5G6WN3AS6W3
2024-12-08 22:26:53,132,984,5268,5268,5268,5268,15412,1,ae595a98-5fd5-4caf-8b62-0feed02b4bf2,10,15412,1,4248,NZ17SCGOTN001AE4,SKKMNVUA-YJG4-9ROG-IEWH-DUM3XHPNOKSP,3BMVR27X,"Fecerint, virtutem iis per se ipsa allicit nec patientia. Parvam et non necessariam et quae sequamur et quae vel aliter pararetur. Delectet eos sermo patrius, cum idem fabellas Latinas ad.",101.77,101.77,10.18,5.09,8.14,5.09,5.09,1,2024-12-13 14:22:26,99428755,JUN4203pi,AllianzGI Convertible & Income Fund,2024-12-13 14:22:26,2024-12-18 06:17:59,2024-12-22 22:13:32,2024-12-27 14:09:05,Cancelled,101.77,1,c23q59oT287OA1C4OTgXTnA9I75MeuRk
2024-12-10 15:36:35,132,684,5922,5922,5922,5922,15868,3,d102070c-5167-491c-9681-23150a1f4e26,12,15868,5,4060,XHL684BPW1AS5VM1,DKAP33DM-KKKV-Q3BV-VJG3-R6IQC3NF1IEX,UMEPPRK,"Tum iudex; Multi etiam, ut te consule, ipsi se indicaverunt. Quodsi. Medium Epicuri ratio, quae plerisque notissima est. Quam. Magni dolores eos, qui ratione voluptatem sequi nesciunt, neque porro quisquam est, qui dolorem eum. Satis non queo unde hoc sit tam insolens domesticarum rerum fastidium. Non est. Dolores animi quam corporis. Nam corpore nihil nisi praesens.",123.09,123.09,12.31,6.16,9.85,6.16,6.16,0,2024-12-19 20:14:51,319613,TKE0137gr,Harmony Merger Corp.,2024-12-19 20:14:51,2024-12-29 00:53:07,2025-01-07 05:31:23,2025-01-16 10:09:39,Blocked,123.09,0,2PTdQ0p9uMvrMy9WNGhB7YwqSY3O3E7R
2024-12-12 06:22:49,132,576,5262,5262,5262,5262,16296,2,d248f068-fea8-4e81-966a-046d1e843cef,13,16296,10,4717,OJ62W6MVF2FMH32T,2I8EONHN-SMR4-LXF2-QC9Q-QY7TT8ATIT7Q,CEQ2QQ0XA,"Alias litteras vocent, genus hoc scribendi, etsi sit elegans, personae tamen et dignitatis. Sed ita, ut ea, quae sensum. Adipiscuntur praetermittenda voluptate. Idem etiam dolorem saepe perpetiuntur, ne, si amicitiam. Pertinerent, negarent esse per se ipsas tam expetendas, quam nostras expeteremus, quo.",131.18,131.18,13.11,6.56,10.50,6.56,6.56,0,2024-12-20 23:30:20,6119811,ICA6425ne,iPath US Treasury Flattener ETN,2024-12-20 23:30:20,2024-12-29 16:37:51,2025-01-07 09:45:22,2025-01-16 02:52:53,Active,131.18,0,g1oe18m2K196o1uS3yI2PGc37ampn4VR
2024-12-13 20:54:56,132,585,17103,17103,17103,17103,16716,2,0e71167e-d56b-4a1f-a05a-271ca2353511,11,16716,6,18239,GDTRAEEQTVSYJNUU,9PQJI2YC-QWTX-I4B6-YC5F-YSINFDJZBDQX,BKNXMQ,"Responsum est eo libro, quo a populo Romano locatus sum. Oratione perpetua malo quam interrogare. Dicitis; non posse iucunde vivi, nisi.",107.29,107.29,10.73,5.37,8.58,5.37,5.37,1,2024-12-18 05:03:19,9081741,XMI4501hl,"Akorn, Inc.",2024-12-18 05:03:19,2024-12-22 13:11:42,2024-12-26 21:20:05,2024-12-31 05:28:28,Pending Activation,107.29,1,1l4FL4P70f7KeQt85SL8tmVthE9Xj6wz
2024-12-16 10:15:04,132,499,1805,1805,1805,1805,17384,1,bd0da35c-eb7d-4245-a795-901df5d3c58f,6,17384,1,1438,G37IA5GAMMVZO8YV,IP1CYZ3C-QP81-7JTS-CXZL-YJURYLBWQV1E,89YKRAR,"Permulta. Nunc dicam de voluptate, nihil. Naturales essent nec tamen id, cuius causa haec finxerat, assecutus est. Nam. Futurove seiunctum. Nec vero hoc oratione solum, sed multo etiam magis.",63.29,63.29,6.33,3.16,5.06,3.16,3.16,0,2024-12-21 12:51:36,996987,CZF4457es,First Trust Hong Kong AlphaDEX Fund,2024-12-21 12:51:36,2024-12-26 15:28:08,2024-12-31 18:04:40,2025-01-05 20:41:12,Inactive,63.29,0,98GRo7RRtVlbtWW6cEY82uXR1s5rOzSb
2024-12-17 22:20:22,132,557,13912,13912,13912,13912,17779,2,6c8a62c2-f93d-4c24-bc69-844460b641f8,13,17779,4,4055,MO0TCO466C2609U2,L38LSZGC-QVKO-P6LN-DIZT-GJ1NP8Y9LTMC,P283FTV,"Intellegunt, errore maximo, si Epicurum audire voluerint, liberabuntur: istae. De clarorum hominum factis illustribus et gloriosis satis hoc. Torquem detraxit hosti. -- Et quidem se texit, ne interiret. -- At magnum periculum adiit. Nivem esse albam, dulce mel. Quorum nihil oportere exquisitis rationibus confirmare, tantum. Tamen eius modi tempora incidunt, ut labore et dolore disputandum putant. Sed ut iis bonis.",127.77,127.77,12.77,6.39,10.22,6.39,6.39,0,2024-12-27 13:53:33,0610226297,SJF3199jk,"Parke Bancorp, Inc.",2024-12-27 13:53:33,2025-01-06 05:26:44,2025-01-15 20:59:55,2025-01-25 12:33:06,Blocked,127.77,0,9qTo4Fa0vFkz9wCMf9QsZ1z6yLFN0SBs
2024-12-19 04:29:29,132,366,8186,8186,8186,8186,18096,3,3629b948-f3dd-4ca0-afed-ce53984ee81c,9,18096,6,15054,48Z25JSJQGVRX9ZS,Q73PJQKV-5UU1-9QHG-FXV6-WDTDTGAL7PDJ,ZXNM9TIZP,"Enim vestrae eximiae pulchraeque virtutes nisi voluptatem efficerent, quis eas aut. Corpus, quantum efficere possimus, molestia liberemus. Ut enim virtutes, de. Illum motum naturalem omnium ponderum, ut ipse loquerer, tum Triarius. Tam multis tamque variis ab ultima antiquitate repetitis tria vix. Se texit, ne interiret. -- At magnum periculum adiit. -- In oculis.",90.26,90.26,9.03,4.51,7.22,4.51,4.51,0,2024-12-28 08:11:17,1810738,NXP0904rq,"Cable One, Inc.",2024-12-28 08:11:17,2025-01-06 11:53:05,2025-01-15 15:34:53,2025-01-24 19:16:41,Depleted,90.26,0,9Kk062h1C4XY1I0Dt5k5H9487Yp9oxll
2024-12-21 12:50:00,132,397,12444,12444,12444,12444,18703,3,a8d5261d-73f8-456e-8e0b-03fcf2f083a3,14,18703,3,946,89M8AVVT8WC6QCEI,JFG0X11K-YRHU-PY5S-9JES-B00ZHL3ARSGO,IZ9,"Meminerit maximos morte finiri, parvos multa habere intervalla requietis, mediocrium nos esse dominos, ut, si.",143.73,143.73,14.37,7.19,11.50,7.19,7.19,1,2024-12-22 15:25:09,62283780,TDO7350ek,"PulteGroup, Inc.",2024-12-22 15:25:09,2024-12-23 18:00:18,2024-12-24 20:35:27,2024-12-25 23:10:36,Pending Activation,143.73,1,pwtWpKaG9kSAtfnR4mRDN2ur94JLB9we
2024-12-23 23:28:25,132,282,4146,4146,4146,4146,19350,1,eaf5958f-a1e9-4361-80eb-b98edf715950,9,19350,5,2285,ABKSEFO2HM4PHK19,19OAMVM7-53AB-TA8A-SPNM-RW0D85LQR0MF,SUUDBYH64N,"Malis Graecis Latine scripta deterius. Quibus ego assentior, dum modo de isdem rebus ne Graecos. Nec naturales nec necessariae. Quarum ea ratio est.",87.38,87.38,8.74,4.37,6.99,4.37,4.37,1,2024-12-25 13:57:17,157207,ECY2282cm,Anworth Mortgage Asset  Corporation,2024-12-25 13:57:17,2024-12-27 04:26:09,2024-12-28 18:55:01,2024-12-30 09:23:53,Under Review,87.38,1,fgFRvT4vSRntB65w7FLHMoVn0Vy3w1qE
2024-12-24 12:50:08,132,21,19723,19723,19723,19723,19499,2,b7a03307-271b-4bd0-a1f2-11c2ea78e12d,14,19499,12,7568,W3XJ8S6RKDCMKU3B,WEIXQKLO-UT0W-WXB7-ITEM-W8U4E44Y4S1B,VD1B,"Divitias, quibus contenta sit, et parabilis et. Cupiditatum nec modus ullus nec finis inveniri potest. Quodsi corporis gravioribus morbis. Illud vel maxime, quod ipsa natura, ut ait ille. Illum ab industria, sed ab inliberali labore deterret --, sic. A Polyaeno, familiari suo, geometrica discere maluisset quam illum etiam.",135.73,135.73,13.57,6.79,10.86,6.79,6.79,0,2025-01-02 23:45:20,9583376,IXK0091ka,WSFS Financial Corporation,2025-01-02 23:45:20,2025-01-12 10:40:32,2025-01-21 21:35:44,2025-01-31 08:30:56,Blocked,135.73,0,GDRo04VUldLaMDEQKKbogTC7dFP4js7g
2024-12-26 08:50:30,132,771,115,115,115,115,19977,3,ee70c275-e7f2-4432-a976-fd17ca1b3963,15,19977,3,11434,OAC5X261193PJSS1,BJJUF0MN-GURN-C4QC-AJKS-HUO81U7PPQ5W,KD33VXD,"Quidem dicturam pater aiebat, si loqui. Dein sermo atque fama, tum accusator, tum iudex; Multi. Quando enim nobis, vel dicam.",150.33,150.33,15.03,7.52,12.03,7.52,7.52,1,2024-12-31 04:39:31,406467,AAC3217tk,"DineEquity, Inc",2024-12-31 04:39:31,2025-01-05 00:28:32,2025-01-09 20:17:33,2025-01-14 16:06:34,Cancelled,150.33,1,nPndwbUXut46a9aeB9k3M0qTg92qMzwH
2024-10-11 08:28:00,133,360,17424,17424,17424,17424,191,1,1a523817-609b-48dc-afa8-ab5f6d5dcac8,13,191,6,12149,OTDQ55C8UI4L4M6I,VOASZK53-P0OR-6MEZ-9SCI-RP67LZV6IMGR,YJ7UYIYR,"Libido et ignavia semper animum excruciant et. Inquit, totum Epicurum paene e philosophorum choro sustulisti. Quid ei. Deinde Torquatus: Quoniam nacti te, inquit, sumus aliquando otiosum.",133.69,133.69,13.37,6.69,10.70,6.69,6.69,1,2024-10-15 09:32:32,187454601,NFR8370kg,Protective Life Corporation,2024-10-15 09:32:32,2024-10-19 10:37:04,2024-10-23 11:41:36,2024-10-27 12:46:08,Recharged,133.69,1,cj768VGPpU0053o5bkG4s7BYIVgurKKr
2024-10-12 11:15:10,133,157,4435,4435,4435,4435,490,1,3fc45594-5150-45f4-a02b-53dcd2ad76ae,15,490,11,19934,O5QPQ2SUEBKGBI5N,WW2S0NJM-798U-TUFU-ZWZA-2B5FHJTOM2C7,WM9D,"Declinabunt, aliae suo nutu recte ferentur, primum erit hoc quasi, provincias atomis dare. Sit finis, quid extremum, quid ultimum, quo sint. In reprehenderit in voluptate aut a dolore. Quod cum. Ex qua quaeque res efficiatur, alterum, quae vis sit, quae quidque efficiat.",146.30,146.30,14.63,7.32,11.71,7.32,7.32,0,2024-10-20 03:09:19,6806039668,LHT5394jk,"Sally Beauty Holdings, Inc.",2024-10-20 03:09:19,2024-10-27 19:03:28,2024-11-04 10:57:37,2024-11-12 02:51:46,Inactive,146.30,0,BNjo9qbmniA9y6FQHljG50M80E5FwexM
2024-10-15 02:51:44,133,523,2718,2718,2718,2718,1170,2,d12847dd-cf2b-41fa-a655-9378e9d28924,6,1170,1,17601,C4OGV2D2SPF4EHQQ,JHNMADUG-25TH-5951-YVQ2-79EUJLJ5C7T2,ASGSM,"Habemus, quae percipitur omni dolore detracto, nam quoniam, cum privamur dolore. Nullam existimavit esse nec ad melius vivendum. Quas nulla praeda umquam improbe parta.",60.53,60.53,6.06,3.02,4.84,3.02,3.02,1,2024-10-19 17:30:22,798176315,XMS6458ab,"Global Water Resources, Inc.",2024-10-19 17:30:22,2024-10-24 08:09:00,2024-10-28 22:47:38,2024-11-02 13:26:16,Recharged,60.53,1,3QNVIah027C61L5804biywbo26f35SU5
2024-10-16 15:16:21,133,722,8144,8144,8144,8144,1560,3,84f957bb-3d06-4a6f-b67d-5afc1f202afa,10,1560,9,237,REULAWR9PQEBN358,QTVW06NZ-YHYE-0O6S-5X8Z-I4HN74GNTH0P,T3SF5T6O,"Summum esse bonum iucunde vivere. Id qui. Quae manus significet illum in hae esse. A quo dissentias. Quid enim est a Chrysippo. In omni munere vitae optimum et verissimum sit, exquirere? An, partus.",99.62,99.62,9.96,4.98,7.97,4.98,4.98,0,2024-10-23 01:30:57,9201062,FLW4725xv,Darling Ingredients Inc.,2024-10-23 01:30:57,2024-10-29 11:45:33,2024-11-04 22:00:09,2024-11-11 08:14:45,Blocked,99.62,0,90f8jOk4SlVKv5fAgDZBzT63lRnwmGmP
2024-10-18 02:58:49,133,886,10608,10608,10608,10608,1957,1,c0ee9819-3d37-474d-b2a8-b61beef8f5e7,11,1957,9,5798,6Q4KICL3UZMM5G6E,HTROJCEC-7UGB-ZWFA-J2Q3-TV5CSSG7Q4LU,42NS9XM2,Quam vacare omni dolore et molestia perfruique maximis et. Contenta posset nec ulla pars vacuitate.,111.44,111.44,11.14,5.57,8.92,5.57,5.57,1,2024-10-19 19:12:14,59310491,ADP5316yd,"General Communication, Inc.",2024-10-19 19:12:14,2024-10-21 11:25:39,2024-10-23 03:39:04,2024-10-24 19:52:29,Cancelled,111.44,1,k0tXkCo47ni55ALCLEawJ2f0aF2Fab15
