activity_ref_key,item_idx,category
8ddfd89b-f330-4fd1-a6c4-1e497c4f1c00,7148,Tissues
e59b1700-0ee2-4f16-a183-88098a5e1ffb,2501,Graduation Fees
618c73ea-75bc-49df-878e-7078a95a607d,12499,Facilities
1c856c2a-e3ac-472e-9383-62a1ab87488b,13095,Disinfectants
1cfd37e1-af6f-4a3f-9561-a03b67cdb92a,14534,Lodging
0b6ea493-16da-432a-baa1-ec54f97aaf12,7987,Online School Fees
dbf4e40a-4482-4398-999f-fa40e65ad6a2,19256,Dance
e360d75c-a50d-44bc-81d2-b0dee935de0f,4102,Transportation
6eb77c36-670c-43ca-adf8-e51e43d01e9f,12604,Exam Prep
ec68bd46-997e-46b5-a394-dbb07e410ce7,5961,Instrument Repair
6361baad-a4ac-4d45-9bdb-4c65f8d345fc,11083,Annual Subscriptions
3ef5382d-aac1-4b4c-9033-b09c9dee600a,3025,Trophies
7e2f3515-7846-42be-9d45-45d845ea76ee,3162,Home Economics
c2a54b8f-ec8c-4768-ae1f-2999cea19bfa,12456,Fees
e9128c5a-bdbd-492d-9b93-a60b960c31cc,9854,Fuel
7000a26b-3de2-4d40-9fb9-3696b2c7f7fc,19627,Reading Support
40164c72-8d54-4ef7-939b-a7fac8113c07,10896,Groundskeeping
7a19238e-0761-4652-b72a-095398abcd63,18910,Test Kits
edecd25a-4ed2-4b5d-8b90-7724fd79fae8,18556,Consultants
d27e339a-8c13-42a3-a43d-e325a218c9a8,15305,Occupational Therapy
cddedacb-a476-4d85-af07-c891ff5f1b66,7775,Guest Speakers
5cc826fa-937d-487e-87de-849c4332be52,4052,Building Rental
86940e5b-9a03-4adc-856e-d48dc631d759,10679,Braille Services
fa766604-036d-47c3-b02d-74c20eaa4854,11181,ACT Prep
87416710-7a77-4cfe-b366-31b33a146085,12221,HVAC
d89a0957-295f-4c85-a59a-1aed69a51cbe,8529,Academic Intervention
93039ce5-6b3a-4eca-a361-79f4b004b4ca,5191,English
1ff228e5-d618-4c2e-b85d-d1badc43430c,14242,Food Carts
b68141b1-0265-46db-b109-fa6a9e42088a,3957,Media Literacy
8e394679-75e3-4b8f-aee0-201ded7b6100,289,Background Checks
4e5c12c0-513c-4a59-a7c8-d1dc5158d176,13113,IEP Support
641f0f41-b515-441e-a437-7a099f54e392,9092,Portable Classrooms
2e275328-2658-442f-a5d5-9f8cef7eb636,17214,Quarterly Subscriptions
34a5263e-0175-477b-be7b-0b3d1f551558,11230,Wi-Fi
5189b120-b1e2-4dc8-9edb-ba83c98cc753,18466,Lab Supplies
2e8ac383-55c0-40ac-93e4-03556afc50fe,4410,Math Club
f677ac2e-e999-4918-964f-a59d5f00991b,5395,Math Tutoring
9f3a8a7c-3450-4159-ad7c-5ef522005466,5387,Software Licenses
31636733-b3e9-4122-86c6-ed9a66c35358,9997,Chromebooks
c7ab1a77-945f-45fc-86e1-74db70a3bd4c,6394,Assistive Technology
3c7e3f50-408b-4790-bc90-bd7fdbbe45f0,9390,Video Production
d05fddf9-72ab-49c1-bb09-f3126c5c1eb9,4647,SAT Exams
ef8b74d4-d9d8-49fd-9795-4ec5f335d371,17854,Desks
9efe8fe9-47be-4de2-b1e3-78b5545d9e39,5322,Cosmetology
2cf40d00-ab9b-4b46-aed4-a7eb1908c4ac,19129,Vending Machines
23ee58cc-10b3-4cb4-9709-f4d80f5e8641,17819,Data Management
079f374e-fc78-48e8-8f9b-e79361897c69,4384,Disinfection
fe32942b-a272-4c6e-a808-2852285d8205,13252,Windows
2aa8c3d0-c2e3-464f-94b7-01dc297d8cd5,14609,Ed Tech
5aaf8ecd-725b-4702-851e-1bc6c9382ef1,14301,Web Design
23cb51a4-240e-48b5-b767-6b18094b8d44,1815,Lab Equipment
82ba0e24-aa34-46c0-ad33-4da9b6455631,7830,Animation
1d840179-975d-4ceb-8d71-5d083ef2f21e,17839,Printers
1a7d86f3-b0d3-4b4e-8d97-5e85bdec8c3b,14124,Biology Tutoring
fc3911bd-4785-40bf-84d9-749f555430b2,13977,Digital Art
8fbfbd0e-51b1-4cc5-8b61-ad0423cefa3e,7723,SAT Prep
246651d3-5b59-416d-8dc3-cc8cd6aa191a,1376,After-School Programs
e424d2a2-655c-446a-8a3c-833eb9e4bcda,19039,Adaptive Equipment
b7d67c9b-3a05-4b17-8c1a-a7facd4fd09a,7434,School Events
16dc9b64-f003-4b4a-b2d9-eb50c00a0f6e,17758,ASL Interpretation
8c8c0e83-40d0-42b2-a051-f3d77b9fcc52,3879,Nurse Supplies
88434964-822e-414a-b85c-d618f2ebe535,317,Pest Control
3b6664c5-719d-4b65-bbf7-fe216911ac87,984,Fire Safety
01e6c59b-9bcf-4596-806d-c70624880f5f,4306,Teacher Training
302ad2a2-c9b5-4557-9976-7fbbe83ff3e3,3524,Sign Language
9bae67fc-c50d-49ae-8ff8-d21a33fef0f6,16272,First Aid Kits
9bd1d89d-fcf3-4c3c-ab11-7b5cac86b65f,7675,French Tutoring
397d5f56-8034-4bfb-a330-74604ff4e399,11477,German
f88223c2-434e-499c-a23a-b2ccc58f0283,18648,Wellness Programs
8a278f00-5c3b-4700-8335-d206b978b330,8978,Productivity Software
3a9261c1-9e34-4a17-a9c1-d40aa9625c41,5887,Shipping
df48743f-3306-45ff-aa8a-ab620e42c7da,4264,After-School Tutoring
0e5fd74f-90ff-49d7-9c9a-ab06a308e9a1,15073,Music Tutoring
db356ab4-abdc-4116-a25d-e8ef0a981caf,109,Advertising
0f323165-c8e8-4ea3-98ef-27ea0890d310,12959,Summer Tutoring
3a1cadf8-60a6-46b2-8946-407265e18f24,12882,Security Cameras
82c4117a-c9a0-468b-8c60-3ebc474f995d,3860,Flooring
e78db11e-f274-456c-852b-78dc1ded3c7d,6517,Sheet Music
a06b0ceb-dfa0-4f2f-afd4-11d41a8e5b36,12629,Monitors
3d85ddbb-15c9-49d7-abfa-64b3db516343,6986,Cameras
97b257f3-9ac5-4733-a285-c304989b23f3,9988,Public Speaking
d81384b5-560d-4759-8ea9-1859ae8196e4,15021,Spanish
d8a50afa-7f45-4358-91db-dbbbe2e9d0c1,4566,Charging Carts
3d7994ae-9bce-448a-b5c6-ab0dd8ced636,15409,Gym Equipment
2cd539af-eb79-4130-b1c9-d9d1c78c511b,4185,IT Support
e6881f4c-c4a3-486b-8b99-cfb055d4e11d,17626,Technology
c36dc53e-9e2c-4fcd-8bb6-886b9c4cae1d,17580,Private School Tuition
48157957-c131-49f8-8293-064b3304f6d1,14627,Internships
5837a17b-6259-43f5-8c40-2360621f444a,6757,Contracted Services
53f32bc4-51ff-44d9-af96-ac636b96e75d,12838,E-books
be68a3b6-fd88-4f4a-b113-e64cda012303,10962,Research Skills
af82108d-786b-4177-ae1a-d45aaa3457a0,14482,Paint
aa852a5f-1a87-436d-b171-00e9707ddc54,10265,History Support
0049e080-999d-4d7a-bd0b-81c06ff0fe29,14800,Audits
f2f05e14-89f5-436d-8358-571c12b44584,13761,Lunch
0875f154-9df0-4769-ba92-574a9967696b,19692,Microphones
3df64878-0809-4001-87f8-3243edd298e8,14405,Personnel Costs
943fc912-7231-475c-995e-a972d3fac60f,15480,Speech Therapy
238ca55d-c1ef-425a-a8b0-ad20f29bf9dd,10568,Study Skills
0df2d67c-aa21-4b24-a1c9-04ec13ac18c3,6715,Geography
bb0a57dd-248e-42c8-a500-2ac5dbd5ceff,9022,Computers
e66fc79c-5522-4201-80fb-9d760c5a000e,9534,Storage Devices
7cc05e61-9162-42eb-94ba-02e7c73e6244,7716,Student Wellness
658b56dd-6453-4250-9a0e-2c7cbcfb6e20,16437,Clubs
1217f759-40e4-4659-96c1-8e7ed69b3015,11493,Public School Fees
3a7f305e-2104-49db-a3d0-4b77b6e9faf7,3216,Theater Supplies
69636ffe-420c-442e-b9c6-f5a50881aa02,5970,Special Education Services
036ee83a-cdb0-4319-a2d1-954586739ae7,13031,Before-School Care
87e78591-7e12-4639-a299-9ad341e29d68,6499,Tech Repair
46d9f7a1-bc72-4c83-b4b7-3780a2b33390,7172,Awards
308a990f-75be-4a18-8ba0-062a0d7fbfaf,7740,Certificates
d2b16387-e4cf-4a55-83e6-4f2985d51852,19144,Team Uniforms
10cb9065-a9e5-4536-ab7a-fa2bd27b1a84,790,Auto Shop
866cbb81-44b0-497c-b491-254ae12af82e,4615,Tablets
fa500fbf-da94-4787-8570-a5ac7747d887,18014,Hand Sanitizer
f7913ff9-342f-4704-bcda-a377e726a261,11618,College Tuition
d9a7592a-be06-4d00-a80a-0a0b4937dcff,16790,Benefits
51a4f3ca-177a-4123-af29-3d3214c92c29,10037,Space Rental
fc945c09-32f6-4f61-900b-3739075ae903,16145,European History
e531b8a0-454a-43df-8b61-f33d5e1dc1a7,9245,Projectors
62b9be5e-b802-4bd1-a9d2-476ab7dfef6f,16837,Woodshop
5521ca1b-d003-45f9-a91b-8d5222d0cfb8,6473,Emergency Supplies
2d6e4f6b-4a01-4947-932f-bcb3010fab40,14251,Testing Fees
05361ecc-65cc-4136-b892-41be0d3f7f9d,17698,Face Shields
e0dd1e1c-d974-4f67-9e1c-03c4c63ca206,16235,Textbooks
d6ddf7ed-4de1-4271-a2de-1a50f81e2dc5,2192,Printing Services
345236a0-b7db-4498-b051-4c2373850b2a,12116,Sound Equipment
bc634c14-30da-47e7-ada6-3cd3ce93da2a,14392,Notebooks
2c014217-acc8-457c-b91a-5bf62b8fa329,12380,Elective Tutoring
30ba51ac-2bbc-47ca-982a-beee20e0f0ba,13846,Sensory Tools
726dcc8d-8d23-407b-a01e-efa9fffc852a,13444,Workshops
32bc64db-ff8b-4b93-a91d-3fc74c7818f4,1639,Reading Tutoring
6c84b208-c5ca-4904-86c0-9787cd3b80b1,2936,Adapters
28caad30-9ec3-4264-a991-d49334b21dab,10540,Driver Salaries
664b94c7-251f-4e1b-b308-2f2569ab96ac,6649,Venue Rental
c3c879b2-cc00-469c-91bf-497caef0b7aa,13314,Water Fountains
ab4f02ef-845c-453b-a5f5-11590708d876,18458,Latin
27a4293f-4789-444e-94db-2075d4a2c128,9985,Debate
b1a5336c-ac1a-475a-a8bc-f2fc5af8feb9,3996,Water
c9783275-33aa-415c-9ad1-687571ff5c9d,15604,Health Services
bb7f7df6-784c-4167-b336-1407d006510b,16768,Staff Wellness
983f8398-57d0-4a15-9e51-cd3b3d2364db,568,World History
f6ea60ce-6e5d-4e34-9281-2616e8c93500,4456,Field Trips
484fcace-d47a-4ee9-a595-95e5ca352828,3000,School Uniforms
76f46c8d-37c2-4ab9-8a08-d66f6c2910a2,4326,Test Prep
1e07df74-8c10-41c3-99d2-cfe1f8f0aab6,3429,Homework Help
52044409-b16f-4618-98a6-5d7d2192a677,12087,Busing
08effcbe-3507-4c44-bd79-aa1e860c5aba,13452,Sociology
879aeaba-60ec-447b-b397-0e9db2a71e2c,700,Childcare
692b3884-85c0-45f2-91db-6a2f9fe62a8a,18600,Bottled Water
1aca7336-dae6-4b0f-9813-d3a3fd5b5076,8498,Parent Engagement
8619c83f-148b-468c-9da0-8697857c750c,18710,Music Supplies
07df63b4-f1bc-4f4c-b6d2-b03dc0313a25,2481,Electrical
f07e94f6-f43f-4148-909d-5572a271dd6e,6707,Behavioral Therapy
d7619e55-0b53-4d54-8b50-590faa97e840,5615,Office Supplies
4c1158e2-922e-444e-830c-efa71aa90256,10826,Whiteboards
25b60cf9-e7b0-4d71-ad42-46a3db929843,6087,Cones
4931ffd5-b66e-4328-aa32-61f17a5dcbfd,13536,Biology
a6b365a6-f5bd-44ae-8309-66cdfaf1523b,19985,Storage Cabinets
732ee462-dde3-432b-a13f-464be137a51f,13909,Maintenance Supplies
0e9e6eaf-faa4-4dbe-8542-0faa9ca668b6,16195,Student Supplies
bf95e552-a83e-479c-89f1-8dc89716086f,1756,Electricity
dce004ae-23c3-4fdf-88aa-5f1775aa62b3,14262,Painting
666cd633-4526-4b07-9f05-00c6db5ba480,5109,Application Fees
e2849ba3-1ff8-4696-9fa0-4ca22727d848,14300,Markers
73b9dde9-c5a2-41a3-a29c-3a19d25016f6,12569,Sensory Items
3100b00c-5e10-46e0-94b7-aac09e93bf4e,18365,Tech Accessories
70196a25-b804-466f-ab46-1886a716dd3e,19669,Kitchen Equipment
56b3ec6a-285f-4ec0-a43a-ecd46a964afb,12783,Robotics Club
45a491b0-29d0-43be-bfa3-18664d99fa4f,12286,Art Supplies
eb56522d-c083-461e-8d39-8cbf6b2fa239,9428,Leadership
92448c9d-ab1c-4692-9f5e-baf92cca7e6b,4567,Plumbing
37b9ffc3-1a41-450f-a6d0-edcd64e7d8f7,18482,Summer School
60992dff-863c-40dd-8f24-93962156798b,1119,Physics
bdcdb30d-9d0b-415e-acb5-9e92a3357c39,1346,Art
6423e29f-6e7c-431e-97a5-492a94520d26,11991,Team Building
bb2df396-2a4b-4756-a2ce-e1df12868720,9983,Language Tutoring
e153bfd8-5f1d-4ba9-93f5-cfb296e99d01,3725,Bus Passes
cc973be8-f234-4794-87bf-eedb5410e725,4286,Hard Drives
e2d2054b-73ee-48df-84a2-45cc1c46122a,17313,Drug Prevention
6138192d-63d2-484a-a702-409bd333aca5,10025,Costumes
e5a1400e-2959-4c2a-87f5-4eb2f65eca1d,2877,Numeracy Support
6f03fa5e-8d78-439c-b56e-ec512c9d6b33,4907,Desktops
022e2076-2f6e-4b51-98f6-390377370d7d,14847,Math Support
020e1294-57ad-44b7-924a-5a34bc77c3fd,7273,Applications
861711d5-2abe-4c6e-8015-735bb2c7907a,3285,Weighted Blankets
ce339573-62cd-4d0e-9b81-f1ac2ad3ea7b,13760,Enrichment
375177cf-a17a-48f4-b90f-0187523d36e7,10484,Vocational Training
2ba90d78-a6e4-46ae-99ef-172ed137c7ae,18592,Tables
9574a6c4-e893-4209-8a0b-03eaf3a9f350,19772,Psychology
a2ab5753-c97e-4066-8145-debbb05e1a7a,3243,Stipends
532acfca-f876-476c-a607-836a085b37c2,1732,Mandarin
e742bf7e-4fca-4ccc-ad01-cc5828a057f3,5882,Antivirus Software
156d5ef2-f6f1-4e15-a71c-9318d07865e3,19918,PPE
295835a9-5228-42e4-b14b-89e306a8f0d1,5510,Travel
f4854dd5-f45e-4dd2-b453-bf8634dee631,19715,Drama Supplies
c7aee6ea-03b3-4ed4-b297-6b77a252aa42,12062,Binders
160a16d2-f261-4e92-8d22-3a8a3a4a9836,11960,Seminars
5040287a-adc6-4420-902e-1be9d2a803fe,11193,Reading Books
cd81cd6e-72e0-4dfa-b6e5-064b2f454a85,7925,Office Furniture
780b09d8-6685-41e5-816f-906e86dee088,8790,Conferences
79e2a689-b87f-4af9-9c08-da153b41161f,4294,Sports Equipment
51ed069a-1654-4bd2-ab0f-ec9ccbf99a9f,15083,Landscaping
b06185ff-d055-4a0f-bb0d-c758d9dbc400,18857,Fire Extinguishers
68a8d628-53a5-4b33-b8bf-aa3c938b28bf,16596,Furniture
1e6f01cd-04b8-48bf-a4e0-5ea577bff104,17890,Violin
f724f340-019e-4cbe-8b59-9e0c1695dafb,7671,Network Hardware
d9df77c0-a517-4487-b19d-caebf2c38131,10423,Therapy
f05a3b25-b65c-4aaf-a4ca-1793a1963ccd,717,Social Studies Support
f53187b0-b500-4449-b350-1fc5169e53fb,8889,Mice
18af791c-8d85-4213-8c8c-94a2e5196a88,14795,Meeting Supplies
42053d7f-65dd-4a3f-a1ad-0f8010f21ca5,21,Balls
36f1a7e5-0101-464c-ae50-f2856bf2e418,16582,Assemblies
59ad47db-c9a3-40d2-8ed7-65520e2bd63b,14227,Private Tutoring
38376cb5-1d01-4f40-8d89-9c83630c3c07,17251,Suicide Prevention
4bf5586f-2d42-444f-96f1-74679ab1374e,7985,Core Subject Tutoring
c6a7c0fc-21aa-4385-baf7-f6c324612a49,8156,Per Diem
e270147c-cfb1-45eb-847a-f453061e7366,7886,Band
de4d8f6a-e3bc-4167-8d28-a71e3c4050e7,2729,Microsoft Office
6fecc849-9be0-4a94-9864-b1531a9bd545,13600,Alarm Systems
b3deab73-cf45-4e67-a1e3-bb97f64d9de8,14668,Robotics Kits
be770cc2-55fb-4a60-86da-2e0e7418ad4c,15907,Catering
a92d73b6-b749-456d-9a98-e87891dd591c,12709,Government
a0cc6662-52da-444a-b57a-90d1136b677a,1121,Recruitment
2932a819-6d9b-484e-a173-bab3b29e27a6,19329,Nutrition
c8d280b1-6f0c-436d-9c7b-456d00d266e7,17241,Window Repair
ca498e01-8742-4c0a-9537-45edb41a5970,15239,Filing Cabinets
78ead1a6-048b-4cee-a6c1-104d783a172f,8181,Math
62818eca-dc0b-4353-b3aa-9428fe920d0b,11751,Website Fees
d1d27ce3-09e5-46c0-b1ab-c6576e34c3f3,16104,Yearbook
64379329-90fd-464a-a3ff-e479de71c697,8594,Sports Equipment
9486c96b-70a5-4a83-9a87-b639600b310f,12103,AP Exams
a5337311-83a6-4b08-8bc7-953b1d49bc2e,4198,Waste Management
d9cf3e01-46fb-46da-95d8-032fd04a856e,14639,Workshops
26fb172c-075e-4ef8-ab78-dbab581e9cbe,6884,Air Filters
5d014993-67d5-4a54-b1ea-48a44c0693f0,10644,General Supplies
9f2bf8d1-b5ed-4e00-b629-bbd2c6f22b8e,6977,Spanish Tutoring
408ae534-6f6f-49ff-a908-1807d7ff9597,6241,Earth Science
3578bfbb-397f-4de4-b6be-98ea7087a289,1195,Basic Supplies
2dcfca09-290d-4268-bc0c-f4d019e1f818,4921,Community Programs
0b9e9f83-ff86-4795-b402-cda7286747e4,14520,Marketing
5baa22fc-49c7-4828-8ec4-70a8578167f9,19538,Physics Tutoring
47a1e576-2819-4f55-836f-7d08eb093bf8,10516,Pens
f3bb712b-b270-49dd-9e67-0180dffd6881,6096,Art Club
2f05e4ee-1ef8-4c57-b3da-db6622d588b0,17752,Literacy Support
8d59d5d6-d4c3-4e2e-b13a-aa13548cd484,16012,Manipulatives
bdcd389b-5fee-4e0b-803c-f35e0c198c7b,8563,Tech Peripherals
6d81c98f-e533-4618-87b3-5dbc1b9f7501,5349,Science
fa010208-5126-4cd3-b5cf-ad5a2bfd9db8,3748,Math Manipulatives
34f4f74c-c3aa-4ab0-8961-eb8334e05d9f,13125,Keyboarding
a8ba4ce8-0fa8-49aa-8230-5ab8ef4a7894,2799,Janitorial Supplies
4fde4313-49af-4eab-a416-3e2332ee4274,17915,Animation
31cd1497-bcae-41b2-891a-7591f74a4b56,19709,Vehicle Maintenance
ac0a8d59-58ce-4f1a-8a9d-4b63b70417e8,13327,Events
76224801-6ec7-4ef9-842e-fc374ae7cae6,9535,Psychology
f0394671-c17e-4640-9b92-1a833090891e,890,ASL Interpretation
78125625-1481-40ca-9d16-2ac6bde98520,7130,School Newspaper
5c46d7e8-a11a-43e3-a981-a5a69268f931,18360,Sanitation
f1f08bf6-f851-44b1-a604-6a02e6a0bc1f,3707,Trigonometry
c120da70-2205-481d-a6ac-79acd90e1c68,7695,Scanners
62ffe6cb-5e50-4f46-80f0-1888d83bb726,6741,Teacher Desks
0cace92b-7201-43a9-aadf-f3007cc300a5,4367,Math Tutoring
8eaf687a-afc2-4062-a8e2-aeaf78ddaea3,11531,Benefits
4dc377a3-838b-4599-b56a-2106b366ebdd,809,Wellness Programs
37d441a1-5bc7-4460-a7a4-d3441b576b78,1632,E-books
e97f17a4-da6d-434a-a004-1a73ae632cba,19932,Public Health
102e0f89-5628-429e-bece-4ff65ddbff09,4633,Learning Management System
06706b1a-b9da-40d4-8b6a-c89e24668ae2,15323,Biology Tutoring
6f8edc56-5431-4aa8-9181-5acb5eaf0b9b,11012,Food Carts
a2ceb7e8-84f9-480b-8808-66d919ad0c78,13573,USB Drives
85687a8d-e0c1-4df2-9d48-759160371e94,14145,Writing Tutoring
62956665-c92f-4a10-bd6f-90bb3c8c8b68,16122,Vending Machines
060b5af6-e99d-45d4-9de1-59be419f8f05,5993,Bus Leasing
3e364398-ecde-46d7-bdf7-9941c17e77cc,4281,Language Tutoring
bbb5388a-c891-40c1-956c-4a394bd4fd91,19751,IEP Support
4c28125f-02f6-4b4a-8a7b-a3be794aace1,18902,Speech Therapy
7b60e71d-e74b-4f5b-81ca-48b8d77d0921,2902,Online School Fees
d43c0a83-3ec1-4af7-a31b-9b86b342b379,3602,Internet Service
c09d0256-fa64-4476-9357-715ab08ad3ee,12333,Gas
84f5878a-25c4-49ac-ab35-9138cd63b5ad,439,Sheet Music
652a53fc-7c8e-499f-96ca-5cddcfcc2fc7,681,Website Fees
696af0ed-2a9a-47d8-b283-418ed1ff595a,19631,Activity Fees
16c83572-3a43-4ca6-a06e-8d6cc69179a8,4953,History
bd70bf10-30c4-461d-8ad0-2a64b0ae1864,5218,Creative Writing
5d78dfed-d1fc-41ea-88f1-401fddeb9181,11073,Chemistry
9db8e588-c749-41de-a1a7-fcc8ef75be80,15404,Law
41a701d8-058c-4bca-a894-b1f2c03f9c4f,19311,Health
0d63154e-bd4c-479b-807d-c85163ca5f9e,14341,Car Rental
e07cc667-f913-419f-9163-c0b0f0709b1b,7937,Test Kits
ae94f3e2-a92e-4258-a811-99649bcb7cc4,15902,Marketing
1504ee14-dc83-48a4-bb9b-e0f861999f8b,17937,Drug Prevention
e0f2d063-9882-4d87-b877-ab4819a8fe39,2388,Playground Equipment
b0e34a6a-c312-477e-8967-5106c9d7d239,2403,Job Training
b34ee7c0-dd48-419e-bc8d-02cb5b511817,8134,Robotics Kits
662605fd-7b1a-4b9e-851b-94bddb490693,6522,Outdoor Equipment
a6380c40-6bf4-4d1d-86aa-81832330a4c7,9317,Sanitizer Wipes
6d0cacf7-9928-4e63-a355-9b21919c6cb7,11731,Notebooks
ae7f5ec1-3b7f-45e7-88e3-eb38101cd8ef,4798,Choir
659b4b58-dbd8-4bf1-8bc8-2c4da9f12bf3,18097,Assemblies
868189f7-e052-4839-b564-527009823e66,19771,Sociology
711b9d5d-b59c-4128-9ddb-eddb85ad2153,17961,Chess Club
ac9dd44a-fa67-40cc-9562-cf358bd6be19,19240,Sensory Tools
64881d29-b722-4273-a67b-22e0933e7233,3691,Standardized Tests
07919238-2d28-49ae-a386-8cb7984909c1,7369,Enrichment
b9d01dfd-3c3b-4fb4-8928-9bd07e6127c0,2218,Public Speaking
57eb071b-8b90-4245-b94f-b6cae6130188,19785,First Aid
9dd27491-9b4d-4036-8edb-c2aa3e01ab83,6600,Travel
74a39133-7bf8-4790-8ddf-25e5dacb39a6,6224,Grants
b7a2aaaa-3730-41e9-88b0-b54642f9f51e,6595,Electrical
78782cd6-af4e-425e-8336-eda6de033e40,4375,Digital Curriculum
add32a44-c363-40e3-b8d3-1647a0380b21,18781,Pens
23636661-540c-458b-8ca3-adce661ae6f4,8737,Web Design
39c2b277-af02-4d96-ac40-3b6777e1a6e5,6412,Construction Paper
f4e55e66-fc76-46fd-8ff2-60287f2744c4,3977,Occupational Therapy
892423dd-fe7e-4677-9d1f-f90be750d89f,6375,Art Tutoring
5beb2562-687c-4cc0-8e0d-eac35efd3043,12410,Hand Soap
11be725d-676a-4ecf-806f-06a79a0dc3fa,1876,Chromebooks
710077da-a4b0-46d9-800a-39f62282efb8,2517,Water Fountains
34097881-46bc-48ef-bbe0-5bf680e01fef,17982,Headphones
604b1ba5-b522-4285-aa1d-67d78c04f99c,11910,Corkboards
04204022-cfbb-473d-87c3-74336eaf32ee,11630,College Prep
953eedac-d564-4ae7-942a-3212157280d9,9505,Painting
e8d78f5a-ea62-4c6d-9d3e-bfcd6cc22941,2080,Nursing
f2f44221-90c7-456a-bfd0-7f86985e463f,10699,E-Learning Platforms
0d3d4ad6-276c-4f0c-afdc-ec9ead6862ce,3908,Groundskeeping
a8f897b5-80f5-4497-99d3-76f65ec4a65e,9259,World History
d2d84cb1-1180-4896-b2e8-a6a7b85c5c62,14258,Per Diem
5396ca1b-64db-4a75-8b01-df8edd73fa16,13626,Math
357e26ae-46df-445b-8644-cf8d10c8b0fc,6887,Dance
bf00123a-2983-458e-b217-ea018784da32,18115,Physical Education
fc1589fd-5f39-4589-b769-a8255ea7bd0e,19878,Testing Fees
a4746e63-330a-4adf-8176-a5bcf591ab31,15234,General Supplies
451f608e-1c48-40a6-a435-9b62fcebcd6a,14546,Band
ffb5fbf8-32c3-49f5-8ca8-a6de917bd60b,5420,Guitar
3023e45c-e5b9-40c9-831c-e83bacafe6f5,15192,Business
49322551-26d1-43b3-a22c-87936e6abc03,8872,Fuel
1e3bde60-2a9d-4599-a52b-5f182180c53b,19469,Drawing
10e5d015-5b88-4283-bad2-b4636344a9e6,9348,Public School Fees
24310e50-a69e-4d78-9823-9d95516972ae,11302,Gifts
3e92eaf5-0d4d-44ff-b254-af2bbdd005a2,18126,Busing
59c3132a-0416-4984-bf4c-1b4214916664,17385,Library Books
5f7c5550-9040-41a2-9e0f-5bdc8a549cb6,2329,Engineering
a2e27ba5-6e5a-4f9d-a0f3-0b45505cc2f9,3874,Earth Science
a4356617-0e4f-4967-a37d-11b75f8c5901,9118,Flooring
20abd475-8ec7-4311-888f-dbeabdabeb72,14878,Application Fees
6a349941-3ac8-4a38-b175-3182ab0e1b97,1016,Daycare
870c6602-a85c-4c6b-8074-ec0bcf6be2a5,2294,Internships
e39c1a6b-e2f2-4d5f-9b1c-c3480610387d,11699,Tech Repair
3e143b25-f64a-4b51-b06a-dd89077d459f,2231,Leasing
a300fca8-7864-48f3-993e-fcd93ef93917,13066,Recruitment
b7b98b67-43d4-4c26-aaaa-1951854387d6,1107,Smoke Detectors
070786fd-fe47-4458-97e1-84ff1d95dbe7,8833,Sign Language
81279313-1f63-428b-8dab-0c4c511c9363,3115,Utilities
3620c410-ddf7-496b-a8c2-b319eaeed9b6,9180,Leadership
e50eeaa7-95c4-4d2e-924f-a0ee77a8c3f5,1192,Google Workspace
30903a60-bce0-4720-8e0a-b0f24e694a4c,6124,Book Club
05745764-d079-48ce-b42b-3f75f3a8a367,17179,Transportation
29f0a315-cd34-48b7-ad91-c511b13b9a31,7573,Debate
ab8b93be-155c-46e6-91f6-f08fbcf275af,9434,CPR Training
c1f52383-0efc-4ab7-a519-e484f160c2d0,541,Airfare
c0bf93ff-712c-4847-93b2-9052e0b2b66e,12473,Music Tutoring
4cf2cf71-4313-4b8c-bdc0-d37ff989e296,11885,Social Distancing Markers
d3d06e74-f242-4766-ae55-54d91def5489,14583,Maintenance Supplies
e48595bd-5ac9-4f5a-9761-271a453c6848,265,Calculus
c5a5f448-2d30-408c-84f3-982c233babeb,18602,Safety Training
9086afc1-aced-4a39-85d4-7e40b5fcd9bf,2980,Accounting
4c4770da-5c4a-4f6d-8640-374c63ea7e81,6875,Instruments
6ca28853-b2f9-4355-a081-cd9774661f6d,16270,Japanese
57881ba6-3095-4381-8121-5d4dc30aa96c,12927,German
dd9749dd-b821-4d6f-ad30-a2fa23eb1457,9594,Gym Equipment
f6fce2c7-3db3-4f58-8a35-60ff40b3fb30,12732,Spanish
7e710eff-ca76-4c51-a85b-bc77d79eae80,11246,Vehicle Purchase
0cac2027-c815-4f44-876d-3ed0dcb0d2bf,15901,Gowns
a3dcbe9b-8c6d-4ecf-8d0e-53f33e94cbc2,14857,Monthly Subscriptions
9b887abb-2604-477d-93b7-efd101f0f6c3,1749,Woodshop
a0666555-9251-417a-ae58-6da1aff0d7e9,10258,Water
6c60959b-5259-4a85-9bda-b97556c637db,5957,Teacher Wellness
6a36e487-dc70-4b7d-af92-0840ffbdb82f,13163,Construction
6ba66a48-289b-48cc-8711-c1754f51d140,17631,Public Transit
cfdeb89e-73c3-4fe5-82de-187b2ae78b9e,5595,Management
da017d34-cd30-4fc9-b77b-574adf4b5076,16726,Summer Programs
901182c9-714b-420b-9406-1e06e63e1e82,3109,Lighting
d1106ba7-5954-4526-b042-ffaa4edf6b0e,7416,Geography
78e809bc-02c2-4a40-83ec-6fad6aa51e9c,3487,Stage Equipment
