activity_ts,organization_id,user_id_to,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-04-09 08:39:00,280,1905,3,1905,2,61.71,123.42,6.17,3.08,4.93,9.26,12.34,74.05,61.71,61.71,1
2025-05-28 18:20:00,240,1906,1,1906,11,68.72,137.43,6.87,3.43,5.49,10.31,13.74,82.46,68.72,68.72,1
2025-10-24 23:22:50,141,1907,2,1907,5,148.30,296.61,14.83,7.42,11.87,22.25,29.66,177.96,148.30,148.30,3
2025-08-09 21:43:51,162,1908,3,1908,12,159.65,319.32,15.96,7.99,12.78,23.95,31.94,191.59,159.65,159.65,3
2025-07-14 13:10:45,110,1909,3,1909,11,146.82,293.66,14.68,7.35,11.75,22.02,29.37,176.19,146.82,146.82,3
2025-06-14 03:47:20,187,1910,1,1910,1,83.13,166.26,8.31,4.15,6.65,12.47,16.62,99.76,83.13,83.13,2
2025-06-15 09:12:17,392,1911,2,1911,7,46.04,92.07,4.61,2.30,3.68,6.91,9.20,55.25,46.04,46.04,1
2025-07-04 04:26:21,150,1912,2,1912,9,118.65,237.30,11.86,5.93,9.49,17.80,23.73,142.38,118.65,118.65,2
2024-12-02 11:21:14,443,1913,3,1913,5,135.06,270.12,13.50,6.76,10.81,20.26,27.02,162.07,135.06,135.06,3
2025-03-31 19:23:25,351,1914,1,1914,3,119.82,239.64,11.98,5.99,9.59,17.97,23.97,143.78,119.82,119.82,2
2025-06-04 05:42:50,5,1915,1,1915,12,113.06,226.13,11.30,5.65,9.05,16.96,22.61,135.68,113.06,113.06,2
2025-05-18 18:33:40,144,1916,2,1916,10,82.84,165.68,8.29,4.14,6.63,12.43,16.57,99.41,82.84,82.84,2
2025-04-21 22:33:44,94,1917,3,1917,2,95.44,190.88,9.54,4.77,7.63,14.32,19.09,114.53,95.44,95.44,2
2024-12-19 07:23:25,304,1918,3,1918,8,49.57,99.11,4.96,2.47,3.96,7.43,9.91,59.47,49.57,49.57,1
2025-05-02 16:46:15,232,1919,1,1919,6,53.51,107.00,5.36,2.67,4.28,8.03,10.70,64.21,53.51,53.51,1
2025-07-06 09:02:01,143,1920,2,1920,4,55.67,111.33,5.57,2.78,4.45,8.35,11.13,66.80,55.67,55.67,1
2025-02-09 18:39:27,4,1921,2,1921,7,130.50,261.01,13.05,6.53,10.44,19.58,26.10,156.60,130.50,130.50,3
2025-07-11 09:35:10,69,1922,3,1922,9,82.12,164.23,8.21,4.10,6.57,12.32,16.42,98.54,82.12,82.12,2
2025-08-25 06:47:16,409,1923,1,1923,2,138.80,277.61,13.88,6.94,11.11,20.82,27.76,166.56,138.80,138.80,3
2025-01-01 07:06:18,373,1924,1,1924,5,74.99,149.97,7.50,3.75,6.00,11.25,14.99,89.98,74.99,74.99,1
2025-08-23 15:57:23,250,1925,2,1925,10,31.26,62.51,3.13,1.56,2.49,4.69,6.24,37.51,31.26,31.26,1
2025-02-02 21:41:49,176,1926,3,1926,8,66.10,132.19,6.61,3.30,5.28,9.91,13.22,79.32,66.10,66.10,1
2025-08-07 07:25:44,181,1927,1,1927,1,112.16,224.32,11.21,5.61,8.97,16.82,22.43,134.59,112.16,112.16,2
2025-09-17 14:31:45,29,1928,2,1928,3,59.44,118.86,5.95,2.97,4.75,8.91,11.88,71.32,59.44,59.44,1
2025-08-07 19:07:13,6,1929,3,1929,6,103.34,206.68,10.33,5.17,8.27,15.50,20.67,124.01,103.34,103.34,2
2025-10-24 15:08:22,59,1930,2,1930,12,111.83,223.67,11.18,5.59,8.95,16.77,22.37,134.20,111.83,111.83,2
2025-01-10 11:28:10,307,1931,3,1931,11,137.07,274.16,13.70,6.86,10.97,20.56,27.42,164.49,137.07,137.07,3
2025-04-06 02:03:31,382,1932,1,1932,4,127.33,254.67,12.73,6.37,10.19,19.10,25.47,152.80,127.33,127.33,3
2025-08-23 07:16:14,381,1933,1,1933,9,108.49,216.98,10.85,5.43,8.68,16.27,21.70,130.19,108.49,108.49,2
2025-06-29 14:56:09,377,1934,2,1934,1,53.98,107.95,5.40,2.69,4.31,8.10,10.79,64.78,53.98,53.98,1
2025-08-20 19:48:25,62,1935,3,1935,7,114.12,228.23,11.41,5.71,9.13,17.12,22.82,136.94,114.12,114.12,2
2025-01-28 00:47:06,428,1936,1,1936,8,147.36,294.73,14.73,7.37,11.79,22.10,29.48,176.83,147.36,147.36,3
2025-08-27 06:30:38,243,1937,2,1937,6,68.19,136.37,6.82,3.41,5.45,10.23,13.63,81.82,68.19,68.19,1
2025-08-04 03:10:21,9,1938,3,1938,3,73.93,147.86,7.40,3.69,5.91,11.09,14.78,88.72,73.93,73.93,1
2025-05-03 07:28:24,252,1939,2,1939,4,128.96,257.92,12.89,6.45,10.32,19.34,25.79,154.75,128.96,128.96,3
2025-02-16 06:19:27,85,1940,3,1940,12,102.38,204.76,10.24,5.12,8.19,15.36,20.48,122.86,102.38,102.38,2
2025-08-22 21:50:24,82,1941,1,1941,2,120.59,241.18,12.06,6.03,9.65,18.09,24.12,144.71,120.59,120.59,2
2025-04-25 11:12:53,119,1942,3,1942,11,116.95,233.90,11.69,5.85,9.36,17.54,23.39,140.34,116.95,116.95,2
2025-01-28 01:19:07,371,1943,1,1943,5,119.80,239.61,11.98,5.99,9.59,17.97,23.96,143.77,119.80,119.80,2
2024-11-27 17:14:34,30,1944,2,1944,10,78.99,157.98,7.90,3.95,6.32,11.85,15.80,94.79,78.99,78.99,2
2025-04-01 10:16:37,342,1945,3,1945,4,37.03,74.05,3.71,1.85,2.96,5.55,7.40,44.43,37.03,37.03,1
2025-07-14 15:54:29,134,1946,1,1946,2,141.14,282.29,14.11,7.06,11.30,21.17,28.23,169.37,141.14,141.14,3
2024-11-23 20:06:15,125,1947,2,1947,7,126.99,253.99,12.70,6.35,10.16,19.05,25.40,152.39,126.99,126.99,3
2024-11-21 12:58:32,52,1948,3,1948,6,72.77,145.53,7.28,3.64,5.82,10.92,14.55,87.32,72.77,72.77,1
2025-10-03 09:23:10,107,1949,1,1949,5,130.39,260.80,13.04,6.52,10.43,19.56,26.08,156.48,130.39,130.39,3
2025-10-11 08:54:06,458,1950,2,1950,10,80.68,161.36,8.07,4.03,6.45,12.10,16.13,96.82,80.68,80.68,2
2025-10-28 02:40:07,291,1951,3,1951,11,77.11,154.21,7.71,3.85,6.17,11.57,15.42,92.53,77.11,77.11,2
2025-01-07 12:03:31,205,1952,1,1952,9,142.56,285.14,14.25,7.13,11.41,21.38,28.52,171.08,142.56,142.56,3
2024-11-30 03:38:56,296,1953,2,1953,1,100.54,201.07,10.05,5.03,8.04,15.08,20.11,120.64,100.54,100.54,2
2025-10-10 22:30:22,157,1954,3,1954,3,147.69,295.40,14.77,7.39,11.82,22.15,29.54,177.24,147.69,147.69,3
2025-09-21 03:06:55,315,1955,1,1955,12,102.83,205.66,10.28,5.14,8.23,15.42,20.57,123.40,102.83,102.83,2
2025-06-20 10:41:53,8,1956,2,1956,8,95.88,191.75,9.59,4.79,7.67,14.38,19.18,115.05,95.88,95.88,2
2025-06-16 13:34:53,339,1957,1,1957,8,127.14,254.29,12.71,6.36,10.17,19.07,25.43,152.57,127.14,127.14,3
2025-02-11 23:36:19,67,1958,2,1958,4,84.59,169.18,8.46,4.23,6.77,12.69,16.92,101.51,84.59,84.59,2
2025-04-14 07:39:59,198,1959,3,1959,7,74.26,148.51,7.43,3.71,5.94,11.14,14.85,89.11,74.26,74.26,1
2024-12-05 01:51:20,325,1960,1,1960,11,77.88,155.76,7.79,3.89,6.23,11.68,15.57,93.46,77.88,77.88,2
2024-11-28 16:47:30,65,1961,2,1961,3,126.01,252.03,12.60,6.30,10.08,18.90,25.21,151.22,126.01,126.01,3
2025-01-10 08:50:57,464,1962,3,1962,5,116.99,233.99,11.70,5.85,9.36,17.55,23.40,140.39,116.99,116.99,2
2025-09-22 06:21:12,156,1963,2,1963,10,170.83,341.68,17.08,8.55,13.67,25.63,34.17,205.01,170.83,170.83,3
2025-03-17 23:19:20,282,1964,3,1964,12,92.47,184.93,9.25,4.62,7.40,13.87,18.49,110.96,92.47,92.47,2
2025-08-19 02:53:44,171,1965,1,1965,9,38.99,77.96,3.90,1.94,3.11,5.85,7.79,46.78,38.99,38.99,1
2025-01-20 18:00:01,86,1966,2,1966,1,53.65,107.29,5.37,2.68,4.29,8.05,10.73,64.38,53.65,53.65,1
2024-11-24 08:01:05,266,1967,3,1967,6,51.48,102.94,5.15,2.57,4.11,7.72,10.29,61.77,51.48,51.48,1
2024-11-09 06:02:07,447,1968,1,1968,2,145.56,291.13,14.55,7.28,11.65,21.83,29.12,174.68,145.56,145.56,3
2025-08-11 02:53:12,341,1969,1,1969,12,125.05,250.10,12.50,6.26,10.01,18.76,25.01,150.06,125.05,125.05,3
2024-11-11 16:32:24,115,1970,2,1970,1,17.97,35.91,1.80,0.89,1.43,2.69,3.58,21.55,17.97,17.97,0
2025-05-27 04:33:15,391,1971,3,1971,10,89.27,178.54,8.93,4.46,7.14,13.39,17.85,107.13,89.27,89.27,2
2025-07-12 14:01:07,330,1972,3,1972,7,130.23,260.46,13.02,6.51,10.42,19.53,26.05,156.28,130.23,130.23,3
2025-09-14 13:48:50,454,1973,1,1973,8,69.23,138.45,6.93,3.46,5.53,10.38,13.84,83.07,69.23,69.23,1
2025-08-14 05:29:10,449,1974,2,1974,3,156.79,313.60,15.67,7.85,12.55,23.52,31.37,188.16,156.79,156.79,3
2025-07-04 10:20:55,89,1975,3,1975,2,73.78,147.55,7.38,3.69,5.90,11.07,14.75,88.53,73.78,73.78,1
2025-01-08 11:16:05,309,1976,1,1976,5,34.83,69.64,3.49,1.73,2.78,5.22,6.96,41.79,34.83,34.83,1
2025-06-27 15:01:59,152,1977,2,1977,4,100.74,201.48,10.07,5.04,8.06,15.11,20.15,120.89,100.74,100.74,2
2025-09-22 06:46:48,122,1978,2,1978,6,60.94,121.87,6.10,3.04,4.87,9.14,12.18,73.13,60.94,60.94,1
2024-12-24 18:36:57,213,1979,3,1979,11,139.14,278.28,13.91,6.96,11.14,20.87,27.83,166.97,139.14,139.14,3
2024-12-31 06:36:30,297,1980,1,1980,9,27.88,55.73,2.79,1.39,2.22,4.18,5.57,33.44,27.88,27.88,1
2025-08-31 01:30:17,35,1981,1,1981,5,62.29,124.56,6.23,3.11,4.98,9.34,12.45,74.74,62.29,62.29,1
2025-05-09 18:08:56,264,1982,2,1982,10,135.81,271.64,13.58,6.79,10.87,20.37,27.17,162.98,135.81,135.81,3
2025-09-07 02:36:12,360,1983,3,1983,11,157.59,315.20,15.75,7.89,12.61,23.64,31.53,189.12,157.59,157.59,3
2025-07-06 23:58:09,327,1984,3,1984,9,153.21,306.43,15.32,7.67,12.26,22.98,30.65,183.85,153.21,153.21,3
2025-07-25 05:14:27,70,1985,1,1985,1,112.20,224.40,11.22,5.61,8.98,16.83,22.44,134.64,112.20,112.20,2
2025-02-20 21:23:55,46,1986,2,1986,3,129.19,258.39,12.92,6.46,10.34,19.38,25.84,155.03,129.19,129.19,3
2024-12-05 01:22:29,17,1987,1,1987,12,116.95,233.91,11.69,5.85,9.36,17.54,23.39,140.35,116.95,116.95,2
2025-10-07 21:34:45,233,1988,2,1988,8,167.82,335.67,16.78,8.40,13.43,25.17,33.57,201.40,167.82,167.82,3
2025-08-02 12:58:42,411,1989,3,1989,4,99.01,198.01,9.90,4.95,7.92,14.85,19.80,118.81,99.01,99.01,2
2024-12-30 06:56:39,206,1990,3,1990,2,130.03,260.07,13.00,6.50,10.41,19.50,26.01,156.04,130.03,130.03,3
2025-09-03 12:12:23,242,1991,1,1991,7,135.87,271.76,13.58,6.80,10.87,20.38,27.18,163.05,135.87,135.87,3
2025-02-26 20:08:30,332,1992,2,1992,6,99.32,198.64,9.93,4.97,7.95,14.90,19.86,119.18,99.32,99.32,2
2025-02-21 10:20:00,451,1993,1,1993,6,127.65,255.31,12.76,6.39,10.21,19.15,25.53,153.18,127.65,127.65,3
2025-10-13 08:58:40,431,1994,2,1994,9,89.43,178.85,8.94,4.47,7.15,13.41,17.88,107.31,89.43,89.43,2
2025-05-04 11:00:36,440,1995,3,1995,3,64.75,129.48,6.48,3.23,5.18,9.71,12.95,77.69,64.75,64.75,1
2025-10-05 09:29:50,79,1996,2,1996,10,83.41,166.81,8.34,4.17,6.67,12.51,16.68,100.09,83.41,83.41,2
2025-05-11 10:04:24,177,1997,3,1997,1,68.74,137.48,6.88,3.43,5.50,10.31,13.74,82.49,68.74,68.74,1
2025-02-24 03:54:37,350,1998,1,1998,7,151.66,303.34,15.16,7.59,12.14,22.75,30.34,182.00,151.66,151.66,3
2025-07-25 18:10:32,13,1999,3,1999,2,91.59,183.18,9.16,4.58,7.33,13.74,18.32,109.91,91.59,91.59,2
2025-03-18 06:40:06,283,2000,1,2000,8,147.55,295.12,14.75,7.38,11.81,22.13,29.52,177.07,147.55,147.55,3
2025-01-29 08:42:16,436,2001,2,2001,5,151.56,303.14,15.15,7.58,12.13,22.73,30.32,181.88,151.56,151.56,3
2025-03-12 12:30:00,326,2002,3,2002,4,104.15,208.29,10.41,5.21,8.33,15.62,20.83,124.98,104.15,104.15,2
2025-08-02 17:53:01,195,2003,1,2003,12,156.24,312.49,15.62,7.82,12.51,23.44,31.25,187.49,156.24,156.24,3
2025-06-15 04:37:37,335,2004,2,2004,11,92.37,184.74,9.24,4.62,7.39,13.86,18.47,110.84,92.37,92.37,2
2025-10-20 02:00:56,191,2005,1,2005,10,85.22,170.44,8.52,4.26,6.82,12.78,17.04,102.27,85.22,85.22,2
2025-02-02 10:04:34,203,2006,2,2006,1,123.13,246.26,12.31,6.16,9.85,18.47,24.63,147.75,123.13,123.13,2
2024-11-15 10:25:18,419,2007,3,2007,7,81.37,162.74,8.14,4.07,6.51,12.21,16.27,97.64,81.37,81.37,2
2024-12-20 14:29:05,387,2008,2,2008,2,64.40,128.80,6.44,3.22,5.15,9.66,12.88,77.28,64.40,64.40,1
2024-12-27 16:31:20,106,2009,3,2009,8,83.46,166.92,8.35,4.17,6.68,12.52,16.69,100.15,83.46,83.46,2
2025-08-24 08:32:44,469,2010,1,2010,5,67.35,134.69,6.74,3.36,5.38,10.10,13.47,80.81,67.35,67.35,1
2025-10-17 19:34:15,38,2011,1,2011,4,74.28,148.56,7.43,3.71,5.94,11.14,14.85,89.14,74.28,74.28,1
2024-11-12 19:15:36,324,2012,2,2012,12,8.80,17.58,0.89,0.43,0.69,1.32,1.75,10.55,8.80,8.80,0
2025-02-02 12:04:16,41,2013,3,2013,11,64.18,128.36,6.42,3.21,5.13,9.63,12.83,77.02,64.18,64.18,1
2025-07-02 13:20:06,313,2014,1,2014,6,67.00,133.99,6.70,3.35,5.36,10.05,13.40,80.39,67.00,67.00,1
2025-02-08 23:26:45,33,2015,2,2015,9,31.95,63.88,3.20,1.59,2.55,4.79,6.38,38.33,31.95,31.95,1
2025-09-25 01:52:59,81,2016,3,2016,3,95.29,190.58,9.53,4.76,7.62,14.29,19.06,114.35,95.29,95.29,2
2025-01-21 20:13:28,142,2017,1,2017,5,33.40,66.79,3.35,1.66,2.67,5.01,6.67,40.08,33.40,33.40,1
2025-01-14 21:57:33,102,2018,2,2018,1,108.65,217.30,10.86,5.43,8.69,16.30,21.73,130.38,108.65,108.65,2
2025-05-03 21:13:03,276,2019,3,2019,4,142.21,284.43,14.22,7.11,11.38,21.33,28.45,170.65,142.21,142.21,3
2025-02-09 11:30:18,129,2020,3,2020,6,82.87,165.73,8.29,4.14,6.63,12.43,16.57,99.44,82.87,82.87,2
2025-09-22 17:49:49,420,2021,1,2021,2,100.41,200.81,10.04,5.02,8.03,15.06,20.08,120.49,100.41,100.41,2
2024-11-04 20:07:39,262,2022,2,2022,10,50.36,100.71,5.04,2.51,4.02,7.55,10.07,60.43,50.36,50.36,1
2025-01-18 13:50:26,295,2023,2,2023,12,24.63,49.24,2.47,1.22,1.96,3.69,4.92,29.55,24.63,24.63,0
2025-08-11 15:41:51,476,2024,3,2024,8,87.61,175.21,8.76,4.38,7.01,13.14,17.52,105.13,87.61,87.61,2
2025-09-04 22:42:15,434,2025,1,2025,11,143.45,286.92,14.34,7.18,11.48,21.52,28.70,172.15,143.45,143.45,3
2025-09-16 13:14:37,185,2026,2,2026,3,98.58,197.16,9.86,4.93,7.89,14.79,19.72,118.30,98.58,98.58,2
2025-08-18 15:37:11,207,2027,3,2027,7,138.18,276.38,13.81,6.91,11.06,20.73,27.64,165.82,138.18,138.18,3
2025-08-03 01:38:16,77,2028,1,2028,9,76.45,152.90,7.65,3.82,6.11,11.47,15.29,91.74,76.45,76.45,2
2025-09-17 00:17:20,133,2029,3,2029,1,100.00,200.00,10.00,5.00,8.00,15.00,20.00,120.00,100.00,100.00,2
2025-08-18 01:19:45,212,2030,1,2030,2,124.02,248.05,12.40,6.20,9.92,18.60,24.81,148.83,124.02,124.02,2
2025-04-25 12:50:19,435,2031,2,2031,5,149.37,298.75,14.93,7.47,11.95,22.41,29.88,179.25,149.37,149.37,3
2025-08-02 13:20:11,459,2032,2,2032,7,150.75,301.52,15.07,7.54,12.07,22.61,30.16,180.91,150.75,150.75,3
2025-08-01 01:06:13,72,2033,3,2033,12,107.11,214.22,10.71,5.36,8.57,16.07,21.42,128.53,107.11,107.11,2
2025-04-30 13:04:18,329,2034,1,2034,9,124.82,249.64,12.48,6.24,9.99,18.72,24.97,149.78,124.82,124.82,2
2025-07-02 12:44:48,239,2035,1,2035,8,64.64,129.27,6.47,3.23,5.17,9.70,12.92,77.56,64.64,64.64,1
2025-03-30 02:16:39,346,2036,2,2036,4,71.97,143.93,7.20,3.60,5.75,10.79,14.39,86.36,71.97,71.97,1
2024-12-20 16:24:34,468,2037,3,2037,3,110.97,221.94,11.10,5.55,8.88,16.65,22.20,133.16,110.97,110.97,2
2025-03-15 05:24:26,228,2038,1,2038,6,157.98,315.98,15.79,7.91,12.64,23.70,31.60,189.59,157.98,157.98,3
2024-12-14 11:12:41,184,2039,2,2039,10,119.61,239.23,11.96,5.98,9.57,17.94,23.92,143.53,119.61,119.61,2
2025-08-02 03:06:20,96,2040,3,2040,11,113.64,227.29,11.36,5.68,9.09,17.05,22.73,136.37,113.64,113.64,2
2025-04-15 01:19:53,22,2041,1,2041,8,120.90,241.81,12.09,6.05,9.67,18.14,24.18,145.08,120.90,120.90,2
2025-10-22 00:17:20,201,2042,2,2042,6,73.02,146.03,7.30,3.65,5.84,10.95,14.60,87.62,73.02,73.02,1
2025-08-19 09:53:04,345,2043,3,2043,10,124.29,248.59,12.43,6.22,9.95,18.64,24.86,149.15,124.29,124.29,2
2025-05-19 11:48:50,23,2044,2,2044,11,149.33,298.68,14.93,7.47,11.95,22.40,29.87,179.21,149.33,149.33,3
2025-10-21 06:20:32,399,2045,3,2045,1,59.38,118.74,5.94,2.96,4.75,8.91,11.87,71.25,59.38,59.38,1
2025-01-20 02:37:55,403,2046,1,2046,3,65.42,130.84,6.55,3.27,5.23,9.81,13.08,78.50,65.42,65.42,1
2025-02-16 00:39:21,279,2047,1,2047,7,91.72,183.43,9.17,4.59,7.34,13.76,18.34,110.06,91.72,91.72,2
2025-07-31 08:01:48,462,2048,2,2048,5,62.62,125.24,6.27,3.13,5.01,9.39,12.52,75.14,62.62,62.62,1
2025-01-28 16:45:29,93,2049,3,2049,12,108.70,217.41,10.87,5.44,8.70,16.31,21.74,130.45,108.70,108.70,2
2025-01-01 21:37:53,362,2050,1,2050,9,133.29,266.58,13.33,6.67,10.67,19.99,26.66,159.95,133.29,133.29,3
2025-03-02 19:30:29,249,2051,2,2051,4,39.23,78.45,3.93,1.96,3.13,5.88,7.84,47.07,39.23,39.23,1
2024-12-03 03:57:05,91,2052,3,2052,2,35.58,71.14,3.56,1.77,2.84,5.34,7.11,42.69,35.58,35.58,1
2025-01-27 08:08:03,130,2053,1,2053,4,46.62,93.23,4.67,2.33,3.72,6.99,9.32,55.94,46.62,46.62,1
2024-12-16 17:41:53,11,2054,2,2054,2,234.38,468.80,23.43,11.73,18.76,35.16,46.89,281.27,234.38,234.38,5
2024-12-01 18:50:07,471,2055,3,2055,9,91.31,182.61,9.13,4.56,7.30,13.70,18.26,109.57,91.31,91.31,2
2024-12-08 08:03:42,128,2056,1,2056,5,142.00,284.01,14.20,7.10,11.36,21.30,28.40,170.40,142.00,142.00,3
2024-12-01 20:54:45,111,2057,2,2057,1,62.60,125.20,6.26,3.13,5.00,9.39,12.52,75.12,62.60,62.60,1
2025-04-18 20:10:16,186,2058,3,2058,6,100.38,200.75,10.04,5.02,8.03,15.06,20.08,120.45,100.38,100.38,2
2024-12-05 02:38:18,24,2059,3,2059,12,157.54,315.11,15.75,7.88,12.61,23.63,31.52,189.06,157.54,157.54,3
2025-05-30 19:14:36,124,2060,1,2060,10,202.82,405.67,20.27,10.15,16.24,30.42,40.58,243.39,202.82,202.82,4
2025-10-11 05:58:14,461,2061,2,2061,11,162.56,325.14,16.25,8.13,13.01,24.39,32.52,195.08,162.56,162.56,3
2025-01-28 21:21:20,475,2062,2,2062,8,123.39,246.79,12.34,6.17,9.87,18.51,24.68,148.07,123.39,123.39,2
2025-05-07 20:26:04,358,2063,3,2063,7,75.29,150.57,7.53,3.76,6.02,11.29,15.06,90.35,75.29,75.29,2
2024-12-15 12:12:49,51,2064,1,2064,3,114.43,228.86,11.44,5.72,9.16,17.16,22.89,137.31,114.43,114.43,2
2024-12-08 22:47:03,470,2065,2,2065,1,84.19,168.37,8.42,4.21,6.73,12.63,16.84,101.03,84.19,84.19,2
2025-03-22 08:02:00,248,2066,3,2066,2,127.55,255.10,12.75,6.38,10.21,19.13,25.51,153.06,127.55,127.55,3
2025-10-16 19:22:48,408,2067,1,2067,8,111.89,223.78,11.19,5.60,8.95,16.78,22.38,134.27,111.89,111.89,2
2025-04-29 02:56:05,258,2068,3,2068,3,35.50,70.99,3.56,1.77,2.83,5.32,7.09,42.60,35.50,35.50,1
2025-09-13 18:38:55,319,2069,1,2069,11,122.90,245.80,12.29,6.15,9.83,18.43,24.58,147.48,122.90,122.90,2
2025-02-09 05:43:52,126,2070,2,2070,5,108.14,216.28,10.81,5.41,8.65,16.22,21.63,129.77,108.14,108.14,2
2025-05-02 09:15:48,445,2071,2,2071,12,91.08,182.16,9.11,4.55,7.29,13.66,18.22,109.30,91.08,91.08,2
2025-09-23 22:37:05,281,2072,3,2072,4,133.90,267.80,13.39,6.70,10.72,20.08,26.78,160.68,133.90,133.90,3
2025-10-30 05:18:03,165,2073,1,2073,6,86.20,172.40,8.62,4.31,6.89,12.93,17.24,103.44,86.20,86.20,2
2025-10-23 09:55:58,99,2074,1,2074,7,105.42,210.84,10.54,5.27,8.43,15.81,21.08,126.50,105.42,105.42,2
2025-05-17 15:53:11,390,2075,2,2075,10,87.05,174.09,8.71,4.35,6.96,13.06,17.41,104.46,87.05,87.05,2
2025-08-21 22:32:27,298,2076,3,2076,9,112.28,224.56,11.23,5.62,8.98,16.84,22.46,134.73,112.28,112.28,2
2024-12-22 02:15:19,210,2077,2,2077,4,117.55,235.10,11.75,5.88,9.41,17.63,23.51,141.06,117.55,117.55,2
2025-02-22 17:16:26,64,2078,3,2078,11,135.54,271.08,13.55,6.78,10.85,20.33,27.11,162.65,135.54,135.54,3
2025-09-08 22:33:54,247,2079,1,2079,1,168.45,336.92,16.84,8.43,13.48,25.27,33.70,202.15,168.45,168.45,3
2025-09-15 23:38:51,404,2080,1,2080,7,79.90,159.79,7.99,3.99,6.39,11.98,15.98,95.88,79.90,79.90,2
2025-09-12 22:48:12,260,2081,2,2081,9,66.84,133.67,6.69,3.34,5.34,10.03,13.36,80.20,66.84,66.84,1
2025-06-20 11:22:22,314,2082,3,2082,5,72.71,145.42,7.27,3.63,5.81,10.91,14.54,87.25,72.71,72.71,1
2025-07-01 19:03:49,103,2083,2,2083,3,110.39,220.79,11.04,5.52,8.83,16.56,22.08,132.47,110.39,110.39,2
2025-02-23 04:55:43,132,2084,3,2084,12,72.99,145.97,7.30,3.65,5.84,10.95,14.59,87.59,72.99,72.99,1
2025-07-29 04:17:37,204,2085,1,2085,10,58.18,116.35,5.82,2.90,4.65,8.73,11.63,69.81,58.18,58.18,1
2025-10-20 18:17:51,380,2086,2,2086,2,82.77,165.54,8.28,4.14,6.62,12.42,16.55,99.33,82.77,82.77,2
2024-12-14 02:25:23,353,2087,3,2087,8,89.57,179.14,8.96,4.48,7.16,13.44,17.91,107.48,89.57,89.57,2
2024-12-10 00:42:41,112,2088,1,2088,6,171.29,342.60,17.12,8.57,13.71,25.69,34.27,205.56,171.29,171.29,3
2025-03-10 21:24:30,467,2089,1,2089,4,95.42,190.84,9.54,4.77,7.63,14.31,19.08,114.50,95.42,95.42,2
2025-01-22 18:08:37,450,2090,2,2090,2,99.86,199.72,9.99,4.99,7.99,14.98,19.97,119.83,99.86,99.86,2
2025-05-30 14:48:32,385,2091,3,2091,9,61.34,122.66,6.14,3.06,4.90,9.20,12.26,73.60,61.34,61.34,1
2025-08-21 03:21:36,257,2092,3,2092,5,104.33,208.66,10.43,5.22,8.35,15.65,20.87,125.20,104.33,104.33,2
2024-11-18 09:08:00,148,2093,1,2093,1,75.56,151.11,7.56,3.78,6.04,11.33,15.11,90.66,75.56,75.56,2
2024-12-08 00:48:45,343,2094,2,2094,6,112.96,225.93,11.30,5.65,9.04,16.94,22.59,135.56,112.96,112.96,2
2024-12-01 03:10:00,234,2095,1,2095,12,74.79,149.58,7.48,3.74,5.98,11.22,14.96,89.75,74.79,74.79,1
2025-10-27 10:37:14,14,2096,2,2096,10,101.06,202.12,10.11,5.05,8.08,15.16,20.21,121.27,101.06,101.06,2
2025-01-31 17:04:20,413,2097,3,2097,11,89.53,179.06,8.95,4.48,7.16,13.43,17.91,107.44,89.53,89.53,2
2025-03-15 04:20:39,151,2098,1,2098,8,133.42,266.84,13.34,6.67,10.68,20.01,26.69,160.10,133.42,133.42,3
2025-03-05 15:48:21,218,2099,2,2099,7,122.59,245.18,12.26,6.13,9.81,18.39,24.52,147.11,122.59,122.59,2
2025-10-20 21:37:20,397,2100,3,2100,3,102.94,205.89,10.29,5.15,8.24,15.44,20.59,123.53,102.94,102.94,2
2025-01-10 00:53:29,256,2101,3,2101,4,60.86,121.71,6.09,3.04,4.86,9.13,12.17,73.03,60.86,60.86,1
2025-05-03 13:36:10,401,2102,1,2102,2,116.60,233.21,11.66,5.83,9.33,17.49,23.32,139.92,116.60,116.60,2
2025-10-04 05:11:12,166,2103,2,2103,7,128.90,257.80,12.89,6.45,10.31,19.33,25.78,154.68,128.90,128.90,3
2025-10-18 22:48:28,259,2104,1,2104,6,108.49,216.99,10.85,5.43,8.68,16.27,21.70,130.19,108.49,108.49,2
2025-10-21 14:34:03,337,2105,2,2105,5,140.71,281.43,14.07,7.04,11.26,21.11,28.15,168.85,140.71,140.71,3
2025-09-12 12:16:52,178,2106,3,2106,10,62.46,124.91,6.25,3.12,4.99,9.37,12.49,74.95,62.46,62.46,1
2025-01-19 09:56:24,66,2107,1,2107,11,73.48,146.96,7.35,3.67,5.88,11.02,14.69,88.18,73.48,73.48,1
2025-09-18 14:57:08,34,2108,2,2108,9,130.68,261.37,13.07,6.54,10.46,19.60,26.14,156.82,130.68,130.68,3
2025-03-04 03:31:39,20,2109,3,2109,1,79.51,159.01,7.95,3.97,6.36,11.93,15.90,95.41,79.51,79.51,2
2025-07-29 05:31:37,334,2110,3,2110,3,47.89,95.76,4.79,2.39,3.83,7.18,9.57,57.46,47.89,47.89,1
2025-05-24 05:52:25,441,2111,1,2111,12,84.01,168.01,8.40,4.20,6.72,12.60,16.80,100.81,84.01,84.01,2
