activity_ts,organization_id,user_id_to,distribution_id,vendor_id,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-07-25 06:46:28,473,16,19523,16,1,15,1,403.56,4035.61,20.18,40.35,40.35,40.35,40.35,403.56,403.56,403.56,2
2025-03-02 11:56:22,327,16,4130,16,2,11,7,962.87,9628.60,48.13,96.30,96.30,96.30,96.30,962.87,962.87,962.87,4
2025-08-19 08:15:19,463,16,19841,16,1,4,6,765.21,7652.09,38.26,76.53,76.53,76.53,76.53,765.21,765.21,765.21,3
2025-07-06 13:32:07,38,16,4491,16,2,1,2,794.63,7946.29,39.73,79.47,79.47,79.47,79.47,794.63,794.63,794.63,3
2025-08-24 15:15:27,326,16,19913,16,2,28,2,528.87,5288.71,26.44,52.89,52.89,52.89,52.89,528.87,528.87,528.87,2
2025-01-20 00:03:12,86,16,17863,16,3,21,6,521.67,5216.65,26.08,52.17,52.17,52.17,52.17,521.67,521.67,521.67,2
2025-01-29 13:38:00,154,16,3747,16,3,5,7,751.08,7510.78,37.55,75.11,75.11,75.11,75.11,751.08,751.08,751.08,3
2025-08-11 05:24:18,440,16,140,16,2,22,1,340.77,3407.76,17.04,34.07,34.07,34.07,34.07,340.77,340.77,340.77,1
2025-03-29 07:30:18,399,16,641,16,1,25,11,438.61,4386.09,21.93,43.86,43.86,43.86,43.86,438.61,438.61,438.61,2
2025-03-13 10:35:43,272,16,7917,16,3,24,6,296.71,2967.17,14.84,29.67,29.67,29.67,29.67,296.71,296.71,296.71,1
2024-12-09 17:12:46,381,16,8490,16,2,5,11,405.76,4057.61,20.29,40.57,40.57,40.57,40.57,405.76,405.76,405.76,2
2025-01-06 21:10:08,117,16,14099,16,1,26,9,404.47,4044.75,20.23,40.45,40.45,40.45,40.45,404.47,404.47,404.47,2
2025-07-11 22:43:41,122,16,7754,16,3,7,2,397.33,3973.33,19.87,39.73,39.73,39.73,39.73,397.33,397.33,397.33,2
2025-05-27 00:45:02,25,16,18983,16,3,3,4,462.13,4621.33,23.11,46.21,46.21,46.21,46.21,462.13,462.13,462.13,2
2025-08-26 12:26:01,200,16,1589,16,2,5,10,414.16,4141.57,20.71,41.41,41.41,41.41,41.41,414.16,414.16,414.16,2
2024-12-19 23:29:37,148,16,17724,16,1,29,11,333.89,3338.92,16.70,33.39,33.39,33.39,33.39,333.89,333.89,333.89,1
2024-11-18 01:23:10,350,16,5785,16,3,16,9,436.60,4366.00,21.83,43.66,43.66,43.66,43.66,436.60,436.60,436.60,2
2024-12-20 14:19:35,311,16,1352,16,3,13,3,395.52,3955.22,19.78,39.55,39.55,39.55,39.55,395.52,395.52,395.52,2
2025-09-17 05:33:09,149,16,1304,16,1,11,9,293.68,2936.79,14.69,29.36,29.36,29.36,29.36,293.68,293.68,293.68,1
2025-07-04 20:47:12,96,16,10667,16,3,23,3,573.55,5735.50,28.68,57.36,57.36,57.36,57.36,573.55,573.55,573.55,2
2025-09-05 04:19:04,150,16,6334,16,3,28,3,386.50,3864.99,19.33,38.65,38.65,38.65,38.65,386.50,386.50,386.50,2
2025-04-01 08:28:25,248,16,19172,16,2,1,4,360.24,3602.46,18.02,36.02,36.02,36.02,36.02,360.24,360.24,360.24,1
2025-03-02 10:33:26,260,16,1889,16,1,17,7,420.12,4201.22,21.01,42.01,42.01,42.01,42.01,420.12,420.12,420.12,2
2025-02-26 04:12:11,281,16,17088,16,2,7,11,355.21,3552.08,17.76,35.52,35.52,35.52,35.52,355.21,355.21,355.21,1
2025-04-02 07:09:16,435,16,6192,16,3,1,5,378.27,3782.73,18.92,37.82,37.82,37.82,37.82,378.27,378.27,378.27,2
2025-06-20 06:11:18,421,16,9559,16,2,15,10,602.56,6025.56,30.13,60.26,60.26,60.26,60.26,602.56,602.56,602.56,2
2025-10-25 10:37:50,347,16,10777,16,1,8,2,385.02,3850.20,19.25,38.50,38.50,38.50,38.50,385.02,385.02,385.02,2
2025-01-19 09:46:17,216,16,6249,16,2,29,2,690.77,6907.66,34.53,69.08,69.08,69.08,69.08,690.77,690.77,690.77,3
2025-04-15 02:10:35,155,16,4377,16,1,15,6,724.65,7246.48,36.23,72.47,72.47,72.47,72.47,724.65,724.65,724.65,3
2025-05-08 19:01:15,268,16,12575,16,3,3,5,785.94,7859.38,39.29,78.60,78.60,78.60,78.60,785.94,785.94,785.94,3
2025-10-27 20:32:32,367,16,12919,16,1,24,2,779.64,7796.36,38.98,77.97,77.97,77.97,77.97,779.64,779.64,779.64,3
2024-12-03 20:09:45,413,16,10104,16,1,1,7,355.38,3553.86,17.77,35.54,35.54,35.54,35.54,355.38,355.38,355.38,1
2024-11-21 20:29:35,373,16,16721,16,1,15,9,63.55,635.56,3.19,6.35,6.35,6.35,6.35,63.55,63.55,63.55,0
2025-06-19 17:36:35,105,16,11258,16,3,2,6,466.31,4663.16,23.32,46.63,46.63,46.63,46.63,466.31,466.31,466.31,2
2025-05-04 17:55:23,295,16,1407,16,3,9,1,410.19,4101.95,20.51,41.02,41.02,41.02,41.02,410.19,410.19,410.19,2
2025-04-22 20:39:53,176,16,15372,16,1,7,2,479.37,4793.75,23.97,47.94,47.94,47.94,47.94,479.37,479.37,479.37,2
2025-04-12 03:36:11,124,16,129,16,3,24,3,679.39,6793.86,33.97,67.94,67.94,67.94,67.94,679.39,679.39,679.39,3
2024-11-12 02:02:53,180,16,12311,16,2,18,11,278.05,2780.51,13.91,27.80,27.80,27.80,27.80,278.05,278.05,278.05,1
2025-07-13 05:13:01,424,16,10122,16,2,8,4,500.54,5005.37,25.03,50.05,50.05,50.05,50.05,500.54,500.54,500.54,2
2025-07-21 01:37:32,444,16,1587,16,3,18,4,603.51,6035.08,30.17,60.35,60.35,60.35,60.35,603.51,603.51,603.51,2
2025-03-18 22:34:39,231,16,2058,16,2,3,8,576.94,5769.38,28.85,57.70,57.70,57.70,57.70,576.94,576.94,576.94,2
2025-10-02 09:49:15,289,16,4806,16,3,10,4,751.02,7510.12,37.55,75.11,75.11,75.11,75.11,751.02,751.02,751.02,3
2025-01-19 17:39:50,28,16,9902,16,2,7,10,680.17,6801.63,34.00,68.02,68.02,68.02,68.02,680.17,680.17,680.17,3
2025-09-26 18:28:40,423,16,3202,16,2,17,2,424.98,4249.83,21.25,42.50,42.50,42.50,42.50,424.98,424.98,424.98,2
2025-01-13 00:48:19,415,16,14034,16,1,26,7,221.90,2219.02,11.10,22.18,22.18,22.18,22.18,221.90,221.90,221.90,1
2025-09-05 20:10:20,242,16,10198,16,2,29,1,423.79,4237.94,21.19,42.38,42.38,42.38,42.38,423.79,423.79,423.79,2
2025-03-15 07:59:12,422,16,4915,16,1,22,9,364.12,3641.24,18.21,36.41,36.41,36.41,36.41,364.12,364.12,364.12,1
2025-05-07 04:49:18,22,16,16328,16,3,4,1,633.05,6330.51,31.65,63.31,63.31,63.31,63.31,633.05,633.05,633.05,3
2024-12-18 09:23:49,326,16,2432,16,3,24,2,750.14,7501.40,37.50,75.02,75.02,75.02,75.02,750.14,750.14,750.14,3
2025-04-11 22:56:58,146,16,16457,16,2,18,7,378.79,3787.87,18.94,37.88,37.88,37.88,37.88,378.79,378.79,378.79,2
2025-02-09 07:20:04,374,16,7664,16,1,10,2,504.15,5041.51,25.21,50.42,50.42,50.42,50.42,504.15,504.15,504.15,2
2025-01-14 13:48:18,251,16,1998,16,3,8,6,562.07,5620.64,28.10,56.21,56.21,56.21,56.21,562.07,562.07,562.07,2
2025-05-23 17:09:59,4,16,7986,16,2,13,4,581.59,5815.87,29.08,58.16,58.16,58.16,58.16,581.59,581.59,581.59,2
2025-10-12 21:09:52,394,16,6359,16,1,7,6,517.01,5170.12,25.85,51.70,51.70,51.70,51.70,517.01,517.01,517.01,2
2025-07-07 16:01:53,466,16,9357,16,3,10,9,597.51,5975.09,29.87,59.75,59.75,59.75,59.75,597.51,597.51,597.51,2
2025-10-26 19:20:08,364,16,127,16,1,15,5,353.04,3530.40,17.65,35.30,35.30,35.30,35.30,353.04,353.04,353.04,1
2025-10-18 08:59:03,271,16,8786,16,2,13,1,490.76,4907.64,24.54,49.08,49.08,49.08,49.08,490.76,490.76,490.76,2
2025-05-30 20:28:55,474,16,16828,16,1,5,8,566.71,5667.08,28.33,56.67,56.67,56.67,56.67,566.71,566.71,566.71,2
2025-07-23 00:07:50,137,16,503,16,2,11,2,656.82,6568.15,32.84,65.68,65.68,65.68,65.68,656.82,656.82,656.82,3
2025-04-09 08:23:38,207,16,11922,16,2,11,9,684.88,6848.76,34.24,68.49,68.49,68.49,68.49,684.88,684.88,684.88,3
2025-03-24 00:57:54,448,16,11705,16,1,3,6,693.04,6930.34,34.65,69.31,69.31,69.31,69.31,693.04,693.04,693.04,3
2025-03-07 13:42:45,472,16,712,16,2,15,2,351.34,3513.45,17.57,35.13,35.13,35.13,35.13,351.34,351.34,351.34,1
2024-12-06 09:53:06,335,16,12787,16,3,26,12,290.26,2902.67,14.52,29.02,29.02,29.02,29.02,290.26,290.26,290.26,1
2024-12-10 17:25:45,234,16,1275,16,2,18,1,646.33,6463.31,32.31,64.64,64.64,64.64,64.64,646.33,646.33,646.33,3
2025-07-03 15:19:06,414,16,853,16,2,4,8,676.22,6762.20,33.81,67.63,67.63,67.63,67.63,676.22,676.22,676.22,3
2025-09-09 07:35:58,409,16,17917,16,3,7,6,660.38,6603.75,33.02,66.04,66.04,66.04,66.04,660.38,660.38,660.38,3
2025-09-28 11:33:19,33,16,19479,16,2,17,7,448.49,4484.92,22.43,44.85,44.85,44.85,44.85,448.49,448.49,448.49,2
2025-08-09 11:23:44,428,16,434,16,1,15,2,445.98,4459.82,22.30,44.60,44.60,44.60,44.60,445.98,445.98,445.98,2
2025-04-16 09:17:18,231,16,16488,16,2,18,11,424.68,4246.84,21.24,42.47,42.47,42.47,42.47,424.68,424.68,424.68,2
2025-06-08 13:13:31,288,16,17983,16,3,21,11,633.89,6338.87,31.69,63.39,63.39,63.39,63.39,633.89,633.89,633.89,3
2025-10-02 19:03:00,321,16,9904,16,1,17,10,467.57,4675.75,23.38,46.76,46.76,46.76,46.76,467.57,467.57,467.57,2
2025-10-04 19:49:24,115,16,16904,16,1,12,1,403.81,4038.09,20.19,40.38,40.38,40.38,40.38,403.81,403.81,403.81,2
2024-11-27 06:38:30,35,16,4092,16,3,28,12,355.08,3550.78,17.76,35.50,35.50,35.50,35.50,355.08,355.08,355.08,1
2025-09-11 17:59:01,188,16,12060,16,1,26,11,301.17,3011.72,15.06,30.11,30.11,30.11,30.11,301.17,301.17,301.17,1
2025-01-31 07:35:17,297,16,7002,16,2,20,4,647.47,6474.71,32.37,64.75,64.75,64.75,64.75,647.47,647.47,647.47,3
2024-12-04 19:04:30,349,16,417,16,1,14,12,647.70,6476.93,32.38,64.77,64.77,64.77,64.77,647.70,647.70,647.70,3
2025-04-20 13:49:42,152,16,13440,16,2,15,2,610.62,6106.16,30.53,61.06,61.06,61.06,61.06,610.62,610.62,610.62,2
2025-03-16 08:19:25,400,16,6528,16,2,6,5,399.11,3991.14,19.96,39.91,39.91,39.91,39.91,399.11,399.11,399.11,2
2025-10-30 02:22:50,202,16,12328,16,3,5,7,338.48,3384.80,16.93,33.84,33.84,33.84,33.84,338.48,338.48,338.48,1
2025-03-24 00:56:47,276,16,6,16,2,19,3,643.11,6431.11,32.15,64.31,64.31,64.31,64.31,643.11,643.11,643.11,3
2025-06-08 22:36:37,34,16,13284,16,3,2,8,486.07,4860.66,24.30,48.61,48.61,48.61,48.61,486.07,486.07,486.07,2
2025-09-26 16:41:29,393,16,19303,16,3,26,8,351.87,3518.75,17.60,35.18,35.18,35.18,35.18,351.87,351.87,351.87,1
2024-11-14 21:50:59,234,16,18034,16,2,12,1,498.95,4989.48,24.95,49.89,49.89,49.89,49.89,498.95,498.95,498.95,2
2025-09-03 11:21:02,158,16,8721,16,1,12,2,342.54,3425.43,17.13,34.25,34.25,34.25,34.25,342.54,342.54,342.54,1
2025-05-23 00:15:32,278,16,7353,16,3,25,11,241.75,2417.51,12.09,24.17,24.17,24.17,24.17,241.75,241.75,241.75,1
2024-11-13 20:48:22,188,16,17689,16,2,22,10,236.02,2360.29,11.81,23.60,23.60,23.60,23.60,236.02,236.02,236.02,1
2024-11-05 05:37:29,440,16,7434,16,1,7,3,241.74,2417.47,12.09,24.17,24.17,24.17,24.17,241.74,241.74,241.74,1
2025-04-01 14:53:03,232,16,18902,16,1,19,9,435.50,4354.96,21.78,43.55,43.55,43.55,43.55,435.50,435.50,435.50,2
2025-09-03 16:03:47,77,16,6390,16,1,7,12,362.91,3629.14,18.15,36.29,36.29,36.29,36.29,362.91,362.91,362.91,1
2025-05-07 09:04:10,188,16,6796,16,3,18,6,572.50,5725.02,28.62,57.25,57.25,57.25,57.25,572.50,572.50,572.50,2
2025-01-26 22:15:49,13,16,435,16,1,28,9,490.31,4903.08,24.52,49.03,49.03,49.03,49.03,490.31,490.31,490.31,2
2025-11-03 21:21:10,54,16,14396,16,2,21,9,448.74,4487.41,22.44,44.87,44.87,44.87,44.87,448.74,448.74,448.74,2
2025-04-25 17:34:34,208,16,16297,16,1,13,7,422.26,4222.58,21.11,42.22,42.22,42.22,42.22,422.26,422.26,422.26,2
2025-07-11 04:48:51,463,16,5362,16,3,13,3,461.89,4618.95,23.10,46.19,46.19,46.19,46.19,461.89,461.89,461.89,2
2024-12-07 16:52:14,86,16,10533,16,1,19,10,408.57,4085.69,20.43,40.86,40.86,40.86,40.86,408.57,408.57,408.57,2
2025-04-21 02:08:54,273,16,14957,16,3,7,3,196.82,1968.29,9.85,19.68,19.68,19.68,19.68,196.82,196.82,196.82,1
2025-08-13 10:00:44,136,16,11982,16,3,13,2,600.85,6008.51,30.04,60.09,60.09,60.09,60.09,600.85,600.85,600.85,2
2025-09-26 18:35:56,281,16,6543,16,2,19,7,625.82,6258.14,31.29,62.58,62.58,62.58,62.58,625.82,625.82,625.82,3
2025-02-18 00:07:59,36,16,7386,16,1,13,5,448.40,4484.04,22.42,44.84,44.84,44.84,44.84,448.40,448.40,448.40,2
2025-08-19 07:59:56,360,16,12301,16,2,23,10,336.26,3362.61,16.82,33.62,33.62,33.62,33.62,336.26,336.26,336.26,1
2025-06-15 11:21:10,216,16,1189,16,3,5,9,250.84,2508.45,12.55,25.08,25.08,25.08,25.08,250.84,250.84,250.84,1
2024-11-21 16:27:16,431,16,5689,16,1,21,6,560.86,5608.59,28.04,56.09,56.09,56.09,56.09,560.86,560.86,560.86,2
2025-04-13 01:04:13,3,16,16798,16,2,25,1,559.47,5594.68,27.97,55.95,55.95,55.95,55.95,559.47,559.47,559.47,2
2025-02-18 13:53:57,228,16,19919,16,3,10,11,249.17,2491.76,12.46,24.91,24.91,24.91,24.91,249.17,249.17,249.17,1
2025-08-27 21:49:36,44,16,11644,16,2,1,6,803.50,8034.95,40.17,80.36,80.36,80.36,80.36,803.50,803.50,803.50,3
2025-06-12 08:18:43,110,16,17081,16,1,22,3,580.43,5804.33,29.02,58.04,58.04,58.04,58.04,580.43,580.43,580.43,2
2025-08-12 22:06:11,117,16,6661,16,3,29,12,647.44,6474.37,32.37,64.75,64.75,64.75,64.75,647.44,647.44,647.44,3
2025-07-17 15:27:26,350,16,10168,16,1,19,10,584.76,5847.58,29.24,58.48,58.48,58.48,58.48,584.76,584.76,584.76,2
2025-02-25 21:01:06,256,16,10889,16,3,15,9,595.75,5957.53,29.79,59.58,59.58,59.58,59.58,595.75,595.75,595.75,2
2025-05-04 07:14:00,185,16,3248,16,2,19,2,567.11,5671.08,28.35,56.71,56.71,56.71,56.71,567.11,567.11,567.11,2
2025-07-08 01:36:10,294,16,15880,16,2,25,1,432.34,4323.45,21.62,43.23,43.23,43.23,43.23,432.34,432.34,432.34,2
2025-09-09 23:29:15,372,16,7170,16,2,26,12,287.53,2875.32,14.38,28.75,28.75,28.75,28.75,287.53,287.53,287.53,1
2025-04-14 05:05:27,472,16,366,16,1,29,10,293.13,2931.31,14.66,29.31,29.31,29.31,29.31,293.13,293.13,293.13,1
2025-04-07 10:22:57,215,16,4256,16,2,19,8,896.61,8966.01,44.82,89.67,89.67,89.67,89.67,896.61,896.61,896.61,4
2025-10-07 09:53:14,89,16,13471,16,3,22,1,347.29,3472.89,17.37,34.73,34.73,34.73,34.73,347.29,347.29,347.29,1
2024-12-21 16:28:28,296,16,8905,16,1,10,10,352.03,3520.36,17.60,35.20,35.20,35.20,35.20,352.03,352.03,352.03,1
2024-12-18 06:22:41,110,16,13636,16,3,16,7,493.00,4930.01,24.65,49.30,49.30,49.30,49.30,493.00,493.00,493.00,2
2024-12-09 22:07:26,73,16,11539,16,1,19,11,659.04,6590.38,32.95,65.91,65.91,65.91,65.91,659.04,659.04,659.04,3
2025-02-25 20:48:50,401,16,13133,16,3,18,12,399.65,3996.52,19.98,39.96,39.96,39.96,39.96,399.65,399.65,399.65,2
2024-11-22 14:26:53,448,16,3547,16,1,20,10,298.97,2989.72,14.95,29.89,29.89,29.89,29.89,298.97,298.97,298.97,1
2024-11-09 17:54:37,201,16,3296,16,1,23,8,219.70,2197.02,10.99,21.96,21.96,21.96,21.96,219.70,219.70,219.70,1
2025-05-20 16:28:55,354,16,4416,16,2,13,6,576.97,5769.73,28.85,57.70,57.70,57.70,57.70,576.97,576.97,576.97,2
2024-11-07 17:30:27,209,16,10739,16,2,21,6,702.00,7019.95,35.10,70.20,70.20,70.20,70.20,702.00,702.00,702.00,3
2025-04-12 21:25:49,73,16,453,16,2,3,8,679.50,6794.98,33.97,67.95,67.95,67.95,67.95,679.50,679.50,679.50,3
2025-10-15 04:42:59,282,16,7078,16,1,7,2,487.57,4875.73,24.38,48.76,48.76,48.76,48.76,487.57,487.57,487.57,2
2025-06-09 05:25:24,240,16,12893,16,1,4,8,617.81,6178.12,30.89,61.78,61.78,61.78,61.78,617.81,617.81,617.81,2
2025-04-10 20:53:03,90,16,15043,16,2,29,2,720.39,7203.84,36.01,72.04,72.04,72.04,72.04,720.39,720.39,720.39,3
2025-03-05 22:46:51,340,16,10722,16,3,12,5,516.85,5168.48,25.84,51.69,51.69,51.69,51.69,516.85,516.85,516.85,2
2025-10-25 02:53:39,452,16,172,16,3,16,10,573.95,5739.48,28.70,57.40,57.40,57.40,57.40,573.95,573.95,573.95,2
2025-03-24 21:49:10,306,16,14192,16,1,9,6,396.04,3960.46,19.80,39.60,39.60,39.60,39.60,396.04,396.04,396.04,2
2024-12-25 18:03:42,232,16,15132,16,3,29,8,577.34,5773.40,28.87,57.74,57.74,57.74,57.74,577.34,577.34,577.34,2
2025-03-12 17:25:12,143,16,18956,16,1,19,10,519.38,5193.79,25.97,51.94,51.94,51.94,51.94,519.38,519.38,519.38,2
2025-10-30 01:09:21,419,16,12777,16,2,3,11,333.78,3337.87,16.69,33.38,33.38,33.38,33.38,333.78,333.78,333.78,1
2025-11-01 21:23:09,343,16,7644,16,1,23,3,653.01,6530.09,32.65,65.30,65.30,65.30,65.30,653.01,653.01,653.01,3
2025-03-24 20:10:52,171,16,263,16,2,6,6,385.48,3854.80,19.28,38.55,38.55,38.55,38.55,385.48,385.48,385.48,2
2024-11-08 01:53:40,303,16,12677,16,3,24,8,353.88,3538.84,17.70,35.39,35.39,35.39,35.39,353.88,353.88,353.88,1
2025-03-30 11:13:43,43,16,8607,16,2,21,8,275.45,2754.55,13.78,27.54,27.54,27.54,27.54,275.45,275.45,275.45,1
2025-07-22 22:53:01,421,16,4106,16,3,15,5,712.18,7121.76,35.60,71.22,71.22,71.22,71.22,712.18,712.18,712.18,3
2025-09-20 00:38:52,66,16,19767,16,2,18,11,501.09,5010.88,25.05,50.11,50.11,50.11,50.11,501.09,501.09,501.09,2
2025-03-01 04:27:53,80,16,14981,16,3,19,1,452.39,4523.94,22.62,45.24,45.24,45.24,45.24,452.39,452.39,452.39,2
2025-10-08 11:10:45,169,16,1253,16,3,21,2,700.83,7008.30,35.04,70.09,70.09,70.09,70.09,700.83,700.83,700.83,3
2025-08-08 17:37:32,474,16,13609,16,2,19,9,681.85,6818.49,34.09,68.19,68.19,68.19,68.19,681.85,681.85,681.85,3
2025-07-16 20:20:46,182,16,372,16,2,14,2,778.51,7785.00,38.92,77.86,77.86,77.86,77.86,778.51,778.51,778.51,3
2025-01-01 19:46:48,91,16,4479,16,1,25,3,644.52,6445.14,32.22,64.45,64.45,64.45,64.45,644.52,644.52,644.52,3
2025-06-05 09:48:38,341,16,16208,16,1,20,5,448.35,4483.52,22.42,44.83,44.83,44.83,44.83,448.35,448.35,448.35,2
2025-07-21 18:04:37,132,16,3128,16,1,13,11,556.55,5565.49,27.83,55.66,55.66,55.66,55.66,556.55,556.55,556.55,2
2025-09-18 04:02:04,139,16,6064,16,3,26,3,491.98,4919.76,24.60,49.20,49.20,49.20,49.20,491.98,491.98,491.98,2
2025-02-24 22:52:30,443,16,2045,16,3,19,8,766.05,7660.42,38.30,76.61,76.61,76.61,76.61,766.05,766.05,766.05,3
2024-12-17 19:21:28,352,16,13983,16,3,17,2,674.26,6742.58,33.71,67.43,67.43,67.43,67.43,674.26,674.26,674.26,3
2024-11-25 23:36:27,371,16,17468,16,2,16,8,538.99,5389.89,26.95,53.90,53.90,53.90,53.90,538.99,538.99,538.99,2
2024-12-05 06:57:03,471,16,5257,16,2,16,12,470.91,4709.06,23.55,47.09,47.09,47.09,47.09,470.91,470.91,470.91,2
2025-07-18 02:18:06,457,16,942,16,1,19,4,437.59,4375.88,21.88,43.76,43.76,43.76,43.76,437.59,437.59,437.59,2
2025-02-08 01:35:20,245,16,9460,16,2,27,3,596.74,5967.43,29.84,59.68,59.68,59.68,59.68,596.74,596.74,596.74,2
2025-06-01 07:45:56,391,16,12727,16,3,4,1,502.40,5024.02,25.12,50.24,50.24,50.24,50.24,502.40,502.40,502.40,2
2025-05-03 22:38:02,158,16,16696,16,2,5,8,565.64,5656.34,28.28,56.56,56.56,56.56,56.56,565.64,565.64,565.64,2
2024-11-19 00:45:22,56,16,19267,16,1,26,11,372.20,3721.99,18.61,37.22,37.22,37.22,37.22,372.20,372.20,372.20,1
2025-04-16 13:58:37,468,17,13052,17,1,27,12,453.84,4538.44,22.69,45.38,45.38,45.38,45.38,453.84,453.84,453.84,2
2024-11-28 17:50:09,331,17,1035,17,3,9,3,153.53,1535.33,7.68,15.35,15.35,15.35,15.35,153.53,153.53,153.53,1
2025-05-26 18:29:31,353,17,5659,17,2,23,8,856.20,8561.97,42.80,85.63,85.63,85.63,85.63,856.20,856.20,856.20,3
2024-12-26 19:25:07,284,17,11544,17,2,28,7,596.36,5963.54,29.82,59.64,59.64,59.64,59.64,596.36,596.36,596.36,2
2024-11-21 04:56:38,255,17,12971,17,1,4,4,758.06,7580.58,37.90,75.81,75.81,75.81,75.81,758.06,758.06,758.06,3
2025-06-20 01:24:24,214,17,408,17,2,13,2,549.89,5498.94,27.49,54.99,54.99,54.99,54.99,549.89,549.89,549.89,2
2025-09-24 01:27:49,320,17,8718,17,3,18,12,685.86,6858.58,34.29,68.59,68.59,68.59,68.59,685.86,685.86,685.86,3
2025-04-19 12:56:52,263,17,10958,17,2,23,9,389.87,3898.76,19.50,38.99,38.99,38.99,38.99,389.87,389.87,389.87,2
2025-07-02 06:38:52,94,17,8641,17,3,5,6,640.73,6407.25,32.03,64.08,64.08,64.08,64.08,640.73,640.73,640.73,3
2025-08-17 17:55:08,416,17,4723,17,3,14,8,676.56,6765.59,33.82,67.66,67.66,67.66,67.66,676.56,676.56,676.56,3
2025-03-09 02:02:46,82,17,15254,17,1,11,8,393.33,3933.27,19.67,39.33,39.33,39.33,39.33,393.33,393.33,393.33,2
2025-08-24 00:17:22,316,17,14447,17,3,16,9,654.05,6540.47,32.70,65.41,65.41,65.41,65.41,654.05,654.05,654.05,3
2025-06-30 11:04:51,280,17,10521,17,2,13,5,626.85,6268.46,31.34,62.69,62.69,62.69,62.69,626.85,626.85,626.85,3
2025-06-23 17:31:39,233,17,10432,17,1,14,12,492.76,4927.64,24.64,49.28,49.28,49.28,49.28,492.76,492.76,492.76,2
2025-05-28 20:03:31,98,17,9289,17,3,7,8,537.30,5372.97,26.86,53.73,53.73,53.73,53.73,537.30,537.30,537.30,2
2025-06-12 18:36:58,407,17,6673,17,1,20,11,714.02,7140.16,35.70,71.41,71.41,71.41,71.41,714.02,714.02,714.02,3
2025-02-17 02:59:37,8,17,12467,17,1,3,2,246.08,2460.85,12.31,24.60,24.60,24.60,24.60,246.08,246.08,246.08,1
2025-01-06 20:46:52,411,17,11976,17,1,26,10,396.50,3965.00,19.83,39.65,39.65,39.65,39.65,396.50,396.50,396.50,2
2025-05-18 17:52:01,28,17,6208,17,2,8,9,355.13,3551.29,17.76,35.51,35.51,35.51,35.51,355.13,355.13,355.13,1
2025-10-27 18:50:15,409,17,2667,17,2,19,4,420.87,4208.68,21.05,42.09,42.09,42.09,42.09,420.87,420.87,420.87,2
2025-03-17 11:21:44,140,17,2398,17,3,1,5,555.83,5558.32,27.79,55.58,55.58,55.58,55.58,555.83,555.83,555.83,2
2025-08-18 07:50:27,444,17,17078,17,2,21,1,819.61,8196.02,40.97,81.97,81.97,81.97,81.97,819.61,819.61,819.61,3
2025-06-07 23:07:29,332,17,16025,17,2,13,9,467.27,4672.68,23.36,46.73,46.73,46.73,46.73,467.27,467.27,467.27,2
2025-05-23 05:03:57,22,17,16070,17,1,17,5,506.24,5062.41,25.31,50.62,50.62,50.62,50.62,506.24,506.24,506.24,2
2025-04-18 14:23:44,355,17,1386,17,1,27,11,752.77,7527.70,37.63,75.28,75.28,75.28,75.28,752.77,752.77,752.77,3
2025-01-08 22:29:16,274,17,14338,17,1,4,1,549.82,5498.23,27.49,54.98,54.98,54.98,54.98,549.82,549.82,549.82,2
2025-09-11 20:12:59,286,17,11719,17,1,17,8,614.79,6147.84,30.74,61.48,61.48,61.48,61.48,614.79,614.79,614.79,2
2025-01-13 13:37:24,142,17,10683,17,3,15,10,421.88,4218.80,21.10,42.19,42.19,42.19,42.19,421.88,421.88,421.88,2
2025-04-14 10:59:49,421,17,14341,17,2,15,7,414.58,4145.82,20.73,41.46,41.46,41.46,41.46,414.58,414.58,414.58,2
2025-08-09 10:32:27,80,17,19670,17,2,24,3,108.58,1085.90,5.44,10.85,10.85,10.85,10.85,108.58,108.58,108.58,0
2025-03-24 18:16:52,435,17,12029,17,1,23,3,661.33,6613.31,33.06,66.14,66.14,66.14,66.14,661.33,661.33,661.33,3
2025-03-13 23:13:00,328,17,15854,17,3,11,7,382.84,3828.41,19.14,38.28,38.28,38.28,38.28,382.84,382.84,382.84,2
2024-12-04 07:57:33,251,17,17972,17,2,21,12,603.14,6031.39,30.15,60.32,60.32,60.32,60.32,603.14,603.14,603.14,2
2025-03-09 21:14:04,284,17,14535,17,1,16,9,564.61,5646.14,28.23,56.46,56.46,56.46,56.46,564.61,564.61,564.61,2
2025-04-15 15:25:30,432,17,6530,17,3,10,10,596.70,5966.95,29.83,59.67,59.67,59.67,59.67,596.70,596.70,596.70,2
2025-06-03 09:45:19,234,17,5504,17,1,2,1,585.47,5854.66,29.27,58.55,58.55,58.55,58.55,585.47,585.47,585.47,2
2025-06-27 06:03:10,77,17,11898,17,3,8,6,405.18,4051.86,20.26,40.52,40.52,40.52,40.52,405.18,405.18,405.18,2
2024-12-01 20:11:09,130,17,16461,17,2,6,7,736.05,7360.44,36.80,73.61,73.61,73.61,73.61,736.05,736.05,736.05,3
2025-11-04 05:00:51,196,17,2004,17,1,11,4,581.31,5813.09,29.06,58.13,58.13,58.13,58.13,581.31,581.31,581.31,2
