school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
17258,259821a0-3776-4b7d-b153-cf3be7e260e9,Academia Tehnica Militara,11990 Mcdowell Drive,Carol Stream,Illinois,60158,(309) 369-0340,(309) 369-0340,(309) 369-0340,Adult Education,Grade 12,A+,259821a0-3776-4b7d-b153-cf3be7e260e9,259821a0-3776-4b7d-b153-cf3be7e260e9
17263,73dcdd9e-02cc-4bc0-891f-70d96ef14984,University of South Australia,7761 Whiting Way,Clearwater,Florida,34615,(727) 263-2546,(727) 263-2546,(727) 263-2546,Adult Education,Transitional Kindergarten,Pass,73dcdd9e-02cc-4bc0-891f-70d96ef14984,73dcdd9e-02cc-4bc0-891f-70d96ef14984
17277,1ba798cc-8335-47fe-9c2f-6aff72433c8f,Popakademie Baden-Württemberg,11000 Shivers Loop,San Antonio,Texas,78205,(210) 234-6346,(210) 234-6346,(210) 234-6346,Adult Education,Nursery,A-,1ba798cc-8335-47fe-9c2f-6aff72433c8f,1ba798cc-8335-47fe-9c2f-6aff72433c8f
17288,cc501c40-8562-4e5f-aeb4-303e54e1b0ab,American University,145 Abercrombie Way,Washington,District of Columbia,20226,(202) 305-0877,(202) 305-0877,(202) 305-0877,Adult Education,Grade 3,Fail,cc501c40-8562-4e5f-aeb4-303e54e1b0ab,cc501c40-8562-4e5f-aeb4-303e54e1b0ab
17295,a1704403-8664-4376-a3cc-1783a68097b1,John Paul the Great Catholic University,45 Richland Road,Cleveland,Ohio,44105,(216) 538-1144,(216) 538-1144,(216) 538-1144,Adult Education,Grade 4,A,a1704403-8664-4376-a3cc-1783a68097b1,a1704403-8664-4376-a3cc-1783a68097b1
17310,9969d0d4-4c25-4c1e-b7c0-6ee3683cf26c,Washington and Lee University,6644 Kingston Way,Washington,District of Columbia,20508,(202) 753-0584,(202) 753-0584,(202) 753-0584,Adult Education,Grade 9,Fail,9969d0d4-4c25-4c1e-b7c0-6ee3683cf26c,9969d0d4-4c25-4c1e-b7c0-6ee3683cf26c
17314,f8d6cc1f-0335-46f7-b730-495709677533,Advance Tertiary College,6082 Ragsdale Loop,Lexington,Kentucky,40596,(859) 381-3443,(859) 381-3443,(859) 381-3443,Adult Education,Nursery,D-,f8d6cc1f-0335-46f7-b730-495709677533,f8d6cc1f-0335-46f7-b730-495709677533
17326,a66ebfe8-2726-45b5-a035-cd5707ea0d5a,"Hidayatullah National Law University, Raipur",7639 Berg Court,Prescott,Arizona,86305,(928) 394-1696,(928) 394-1696,(928) 394-1696,Adult Education,Grade 4,No Credit,a66ebfe8-2726-45b5-a035-cd5707ea0d5a,a66ebfe8-2726-45b5-a035-cd5707ea0d5a
17337,ef4f158b-51de-4f9a-a9d4-802fd4d8a7d2,Universidad Técnica Latinoamericana,4045 Maplewood Court,Huntsville,Alabama,35810,(256) 888-8142,(256) 888-8142,(256) 888-8142,Adult Education,Grade 2,F,ef4f158b-51de-4f9a-a9d4-802fd4d8a7d2,ef4f158b-51de-4f9a-a9d4-802fd4d8a7d2
17342,39487413-db7f-460c-bda7-8c5d66f402a1,University of Worcester,3821 Humphreys Loop,Galveston,Texas,77554,(409) 596-8620,(409) 596-8620,(409) 596-8620,Adult Education,Transitional Kindergarten,D+,39487413-db7f-460c-bda7-8c5d66f402a1,39487413-db7f-460c-bda7-8c5d66f402a1
17356,b5740c73-08e7-4885-a131-bc43986dd30d,Himeji Institute of Technology,5921 Emmalee Place,Brooklyn,New York,11210,(347) 070-3125,(347) 070-3125,(347) 070-3125,Adult Education,Nursery,A,b5740c73-08e7-4885-a131-bc43986dd30d,b5740c73-08e7-4885-a131-bc43986dd30d
17368,6d5c2b62-96b9-4af2-b525-9ce86f03130b,Fachhochschule Krems,1370 Seagull Avenue,New Orleans,Louisiana,70179,(504) 871-6496,(504) 871-6496,(504) 871-6496,Adult Education,Grade 9,Unsatisfactory,6d5c2b62-96b9-4af2-b525-9ce86f03130b,6d5c2b62-96b9-4af2-b525-9ce86f03130b
17372,3a156e0e-3c66-4c79-a96c-0fdcb48aaf1f,Russian State Geological Prospecting University ,11616 Taylor Lane,Waco,Texas,76705,(254) 486-2309,(254) 486-2309,(254) 486-2309,Adult Education,Grade 7,Withdrawn,3a156e0e-3c66-4c79-a96c-0fdcb48aaf1f,3a156e0e-3c66-4c79-a96c-0fdcb48aaf1f
17388,9e1833d8-264c-4a90-90c6-bedad26108b2,"International Banking Institute, St. Petersburg",12666 Silver Oak Avenue,Memphis,Tennessee,38126,(901) 208-0110,(901) 208-0110,(901) 208-0110,Adult Education,Nursery,Satisfactory,9e1833d8-264c-4a90-90c6-bedad26108b2,9e1833d8-264c-4a90-90c6-bedad26108b2
17395,9e3e790b-4bad-44ce-806a-af34964dd8e8,Harvard University,9612 Georgiana Terrace,Birmingham,Alabama,35231,(205) 748-3139,(205) 748-3139,(205) 748-3139,Adult Education,Grade 4,A-,9e3e790b-4bad-44ce-806a-af34964dd8e8,9e3e790b-4bad-44ce-806a-af34964dd8e8
17403,528458f3-193c-4d88-9e88-5a77d2bf4e53,Sun Yat-Sen University of Medical Sciences,9123 Pickens Place,Tampa,Florida,33625,(813) 543-0672,(813) 543-0672,(813) 543-0672,Adult Education,Nursery,D,528458f3-193c-4d88-9e88-5a77d2bf4e53,528458f3-193c-4d88-9e88-5a77d2bf4e53
17417,20952048-e05a-44b4-b930-7d70ee51ac49,Mulungushi University,10889 Lester Drive,Honolulu,Hawaii,96825,(808) 216-0576,(808) 216-0576,(808) 216-0576,Adult Education,Kindergarten,Withdrawn,20952048-e05a-44b4-b930-7d70ee51ac49,20952048-e05a-44b4-b930-7d70ee51ac49
17427,a99c28bc-2241-4d85-bb73-c8d8e3187265,KDU College Sdn Bhd,4905 Tanglewood Place,Philadelphia,Pennsylvania,19125,(215) 842-3781,(215) 842-3781,(215) 842-3781,Adult Education,Grade 6,B-,a99c28bc-2241-4d85-bb73-c8d8e3187265,a99c28bc-2241-4d85-bb73-c8d8e3187265
17438,622bd815-eb56-4d57-97cf-c6a0cf1949d4,Kyrgyz National University,8542 Red Cedar Lane,Trenton,New Jersey,08603,(609) 392-0620,(609) 392-0620,(609) 392-0620,Adult Education,Transitional Kindergarten,Fail,622bd815-eb56-4d57-97cf-c6a0cf1949d4,622bd815-eb56-4d57-97cf-c6a0cf1949d4
17443,814d3f7d-4117-474e-9810-fa3ab64dfc23,Georgian Court College,2973 Quarter Terrace,Des Moines,Iowa,50347,(515) 334-8656,(515) 334-8656,(515) 334-8656,Adult Education,Grade 1,C,814d3f7d-4117-474e-9810-fa3ab64dfc23,814d3f7d-4117-474e-9810-fa3ab64dfc23
17452,605806c7-26b3-4b09-b784-2d1a13d929c1,"DeVry Institute of Technology, DuPage",12271 Newbridge Place,Topeka,Kansas,66629,(785) 879-7241,(785) 879-7241,(785) 879-7241,Adult Education,Early Childhood,Fail,605806c7-26b3-4b09-b784-2d1a13d929c1,605806c7-26b3-4b09-b784-2d1a13d929c1
17462,cdf1857d-8434-4f9c-891b-551ca9451900,Universidade de Guarulhos,7085 Sebastion Avenue,York,Pennsylvania,17405,(717) 357-3686,(717) 357-3686,(717) 357-3686,Adult Education,Nursery,D+,cdf1857d-8434-4f9c-891b-551ca9451900,cdf1857d-8434-4f9c-891b-551ca9451900
17474,285694a5-a3f9-4a87-aefe-099eccf7768f,University of Limpopo,12076 Bladewood Court,Cape Coral,Florida,33915,(239) 486-9500,(239) 486-9500,(239) 486-9500,Adult Education,Junior Kindergarten,Withdrawn,285694a5-a3f9-4a87-aefe-099eccf7768f,285694a5-a3f9-4a87-aefe-099eccf7768f
17487,d0cd81ac-595c-483b-ac1c-d804e13321c0,Warsaw School of Social Psychology,7269 Yates Avenue,Pittsburgh,Pennsylvania,15210,(724) 941-5845,(724) 941-5845,(724) 941-5845,Adult Education,Grade 7,A+,d0cd81ac-595c-483b-ac1c-d804e13321c0,d0cd81ac-595c-483b-ac1c-d804e13321c0
17492,b6279848-d7a8-44f2-b39a-96ea4a6675f3,Adnan Menderes University,14413 De La Garza Place,Jamaica,New York,11431,(212) 591-9910,(212) 591-9910,(212) 591-9910,Adult Education,Grade 8,D,b6279848-d7a8-44f2-b39a-96ea4a6675f3,b6279848-d7a8-44f2-b39a-96ea4a6675f3
17503,40c471e3-f11a-40e6-bdc4-89442f0a1ba0,Taylor's University College,6855 Firefly Court,Charlotte,North Carolina,28215,(704) 794-1390,(704) 794-1390,(704) 794-1390,Adult Education,Grade 7,Unsatisfactory,40c471e3-f11a-40e6-bdc4-89442f0a1ba0,40c471e3-f11a-40e6-bdc4-89442f0a1ba0
17516,decf6528-4104-4034-b43e-8e838beee456,Université du Québec en Outaouais,7640 Gallinule Court,Los Angeles,California,90076,(323) 660-2002,(323) 660-2002,(323) 660-2002,Adult Education,Grade 3,No Credit,decf6528-4104-4034-b43e-8e838beee456,decf6528-4104-4034-b43e-8e838beee456
17527,10b8fa1a-35c2-43d3-9e08-1c1bc0993515,"University of Moncton, Edmundston",9011 Delwood Way,Dayton,Ohio,45403,(937) 589-8342,(937) 589-8342,(937) 589-8342,Adult Education,Grade 5,Fail,10b8fa1a-35c2-43d3-9e08-1c1bc0993515,10b8fa1a-35c2-43d3-9e08-1c1bc0993515
17535,776bd1f2-4605-41b4-8e58-ad5c5ce7224b,Ajman University of Science & Technology,9626 Red Hill Road,Stamford,Connecticut,06912,(203) 754-0595,(203) 754-0595,(203) 754-0595,Adult Education,Early Childhood,B-,776bd1f2-4605-41b4-8e58-ad5c5ce7224b,776bd1f2-4605-41b4-8e58-ad5c5ce7224b
17544,b22f4913-196a-4c1c-9996-5084e6562e52,Oklahoma State University Center for Health Sciences,10765 Arrobes Place,Los Angeles,California,90010,(310) 126-2774,(310) 126-2774,(310) 126-2774,Adult Education,Grade 4,A+,b22f4913-196a-4c1c-9996-5084e6562e52,b22f4913-196a-4c1c-9996-5084e6562e52
17555,e4653f3a-f9e3-4aa9-b950-e438d35c6f5b,Shahrood University of Technology,13838 Danwood Place,San Antonio,Texas,78255,(210) 092-5269,(210) 092-5269,(210) 092-5269,Adult Education,Grade 2,Fail,e4653f3a-f9e3-4aa9-b950-e438d35c6f5b,e4653f3a-f9e3-4aa9-b950-e438d35c6f5b
17568,209e60c5-90dd-4c93-8b4c-c8eb8f0c8d53,Université du Burundi,10668 Bennettsville Lane,Chicago,Illinois,60630,(773) 211-9367,(773) 211-9367,(773) 211-9367,Adult Education,Grade 10,B+,209e60c5-90dd-4c93-8b4c-c8eb8f0c8d53,209e60c5-90dd-4c93-8b4c-c8eb8f0c8d53
17572,28943fff-adba-41d7-b2b3-b136a0a6365e,Universidad Católica del Uruguay,1187 Moncayo Avenue,Watertown,Massachusetts,02472,(857) 528-1682,(857) 528-1682,(857) 528-1682,Adult Education,Grade 8,B,28943fff-adba-41d7-b2b3-b136a0a6365e,28943fff-adba-41d7-b2b3-b136a0a6365e
17582,b2dd8ed8-662a-4a1a-a0d5-d4d8f7030ebd,Petroleum University of Technology,1492 Gloverville Terrace,Richmond,Virginia,23272,(804) 749-9530,(804) 749-9530,(804) 749-9530,Adult Education,Grade 11,C,b2dd8ed8-662a-4a1a-a0d5-d4d8f7030ebd,b2dd8ed8-662a-4a1a-a0d5-d4d8f7030ebd
17600,034fa1e1-042b-459b-8545-19e4f49a9749,Conestoga College,14560 Quasar Avenue,Long Beach,California,90840,(562) 182-8962,(562) 182-8962,(562) 182-8962,Adult Education,Grade 6,C-,034fa1e1-042b-459b-8545-19e4f49a9749,034fa1e1-042b-459b-8545-19e4f49a9749
17602,ac913831-30f1-420c-8a0c-ea51170dc7d1,Meiji Gakuin University,7529 Peninsula Street,Hollywood,Florida,33028,(954) 482-8480,(954) 482-8480,(954) 482-8480,Adult Education,Early Childhood,B-,ac913831-30f1-420c-8a0c-ea51170dc7d1,ac913831-30f1-420c-8a0c-ea51170dc7d1
17616,e2004338-ddc1-4b30-950b-1b41f7ef7b92,Baldwin-Wallace College,14889 San Saba Court,Brooklyn,New York,11247,(212) 047-3711,(212) 047-3711,(212) 047-3711,Adult Education,Grade 3,Fail,e2004338-ddc1-4b30-950b-1b41f7ef7b92,e2004338-ddc1-4b30-950b-1b41f7ef7b92
17623,1c849e54-448b-4552-9b18-652f64914d5c,Tohoku Gakuin University,860 Adler Court,Dallas,Texas,75236,(972) 225-3754,(972) 225-3754,(972) 225-3754,Adult Education,Grade 4,D,1c849e54-448b-4552-9b18-652f64914d5c,1c849e54-448b-4552-9b18-652f64914d5c
17632,3e4540fe-3e75-45b4-aaff-383337a237c2,South China Construction University,5014 Le Flore Lane,Saint Petersburg,Florida,33710,(727) 796-8185,(727) 796-8185,(727) 796-8185,Adult Education,Grade 2,C,3e4540fe-3e75-45b4-aaff-383337a237c2,3e4540fe-3e75-45b4-aaff-383337a237c2
17644,3f3455a6-257b-4230-901a-631546081614,Osaka Institute of Technology,9737 Gomez Place,Washington,District of Columbia,20546,(202) 184-4797,(202) 184-4797,(202) 184-4797,Adult Education,Grade 6,Withdrawn,3f3455a6-257b-4230-901a-631546081614,3f3455a6-257b-4230-901a-631546081614
17659,bbf95817-f106-4c30-adfd-d79af24279aa,Baker University,13381 Loma Lane,New Orleans,Louisiana,70124,(504) 687-0532,(504) 687-0532,(504) 687-0532,Adult Education,Nursery,C,bbf95817-f106-4c30-adfd-d79af24279aa,bbf95817-f106-4c30-adfd-d79af24279aa
17662,20040aef-0814-441c-9c96-5875399e1ff7,University of Oxford,10081 Grovewood Place,Milwaukee,Wisconsin,53210,(262) 516-9413,(262) 516-9413,(262) 516-9413,Adult Education,Grade 4,Satisfactory,20040aef-0814-441c-9c96-5875399e1ff7,20040aef-0814-441c-9c96-5875399e1ff7
17676,4e00ae98-a5bc-4d18-b216-9afb23109d11,Gyeongsang National University,3813 Ludwell Lane,Evansville,Indiana,47719,(812) 751-0274,(812) 751-0274,(812) 751-0274,Adult Education,Primary,Unsatisfactory,4e00ae98-a5bc-4d18-b216-9afb23109d11,4e00ae98-a5bc-4d18-b216-9afb23109d11
17690,aa63643f-3790-428e-a9ab-e1396734ee46,Missouri Western State College,7777 Juarez Place,Memphis,Tennessee,38181,(901) 879-4465,(901) 879-4465,(901) 879-4465,Adult Education,Grade 12,Incomplete,aa63643f-3790-428e-a9ab-e1396734ee46,aa63643f-3790-428e-a9ab-e1396734ee46
17691,0e0e8407-f11f-423b-b149-baa65a33d394,Cyryx College,2347 Doral Circle,Portland,Oregon,97240,(971) 751-7469,(971) 751-7469,(971) 751-7469,Adult Education,Grade 11,A,0e0e8407-f11f-423b-b149-baa65a33d394,0e0e8407-f11f-423b-b149-baa65a33d394
17708,fd406554-0f48-452f-8b26-42cbf6367aa3,Kobe Jogakuin University,12685 Hampton Lane,Minneapolis,Minnesota,55441,(952) 304-5595,(952) 304-5595,(952) 304-5595,Adult Education,Grade 6,No Credit,fd406554-0f48-452f-8b26-42cbf6367aa3,fd406554-0f48-452f-8b26-42cbf6367aa3
17713,7f42a7f9-bdf1-4fd7-be78-ef0bdbe21ff6,Al Khawarizmi International College,14525 Wotring Way,Dallas,Texas,75387,(214) 002-7130,(214) 002-7130,(214) 002-7130,Adult Education,Transitional Kindergarten,B+,7f42a7f9-bdf1-4fd7-be78-ef0bdbe21ff6,7f42a7f9-bdf1-4fd7-be78-ef0bdbe21ff6
17721,a989771a-fdfb-4733-abdd-1dae06cf9195,Józef Tyszkiewicz College of Business and Computer Science in Bielsko-Biala,14901 Calgary Street,Washington,District of Columbia,20210,(202) 537-3584,(202) 537-3584,(202) 537-3584,Adult Education,Primary,F,a989771a-fdfb-4733-abdd-1dae06cf9195,a989771a-fdfb-4733-abdd-1dae06cf9195
17731,6e8bbf7c-b815-41b0-9e9d-886cedef2578,University of Montana,6838 Chaires Place,Madison,Wisconsin,53710,(608) 440-4943,(608) 440-4943,(608) 440-4943,Adult Education,Grade 9,B,6e8bbf7c-b815-41b0-9e9d-886cedef2578,6e8bbf7c-b815-41b0-9e9d-886cedef2578
17742,d27bd64e-993e-411d-add0-743d151e720e,Hogeschool Inholland,13715 Alfredson Terrace,San Francisco,California,94132,(415) 524-2977,(415) 524-2977,(415) 524-2977,Adult Education,Early Childhood,F,d27bd64e-993e-411d-add0-743d151e720e,d27bd64e-993e-411d-add0-743d151e720e
17753,075205f9-06b1-4e66-8d2e-05122e2d90b3,Université de Chlef,1058 Hickory Grove Lane,Richmond,Virginia,23242,(804) 922-2779,(804) 922-2779,(804) 922-2779,Adult Education,Grade 7,B+,075205f9-06b1-4e66-8d2e-05122e2d90b3,075205f9-06b1-4e66-8d2e-05122e2d90b3
17765,8645e16f-a72d-44ea-a4bb-a197364d63ff,University of the Western Cape,5260 Jennings Court,San Francisco,California,94126,(415) 008-7670,(415) 008-7670,(415) 008-7670,Adult Education,Kindergarten,D,8645e16f-a72d-44ea-a4bb-a197364d63ff,8645e16f-a72d-44ea-a4bb-a197364d63ff
17772,58a90efd-5415-445b-9fec-c462421b4c4c,"National Chung Hsing University, Taichung",10233 Black Stone Place,Louisville,Kentucky,40215,(502) 095-6438,(502) 095-6438,(502) 095-6438,Adult Education,Transitional Kindergarten,C,58a90efd-5415-445b-9fec-c462421b4c4c,58a90efd-5415-445b-9fec-c462421b4c4c
17781,f4d822e5-e3b4-44ce-9c62-c5f666f990b1,EHSAL - Europese Hogeschool Brussel,5815 Tiedemann Loop,Miami,Florida,33134,(305) 289-0218,(305) 289-0218,(305) 289-0218,Adult Education,Infant,B+,f4d822e5-e3b4-44ce-9c62-c5f666f990b1,f4d822e5-e3b4-44ce-9c62-c5f666f990b1
17792,1aa3cc2a-6519-456e-9191-fcea62ad1da6,Universidad de Talca,10203 Mitzi Street,Atlanta,Georgia,30351,(404) 195-4644,(404) 195-4644,(404) 195-4644,Adult Education,Grade 7,F,1aa3cc2a-6519-456e-9191-fcea62ad1da6,1aa3cc2a-6519-456e-9191-fcea62ad1da6
17804,d61ff1b6-b675-4b3d-9cee-851c987b9976,Kinjo Gakuin University,6423 Randall Road,Jackson,Mississippi,39210,(601) 332-1702,(601) 332-1702,(601) 332-1702,Adult Education,Grade 12,Pass,d61ff1b6-b675-4b3d-9cee-851c987b9976,d61ff1b6-b675-4b3d-9cee-851c987b9976
17820,7c000dc6-5ce3-4a8e-9dd8-6f6adca5dc0c,Mae Fah Luang University ,2304 Ukulele Street,Stockton,California,95219,(209) 653-4786,(209) 653-4786,(209) 653-4786,Adult Education,Kindergarten,Credit,7c000dc6-5ce3-4a8e-9dd8-6f6adca5dc0c,7c000dc6-5ce3-4a8e-9dd8-6f6adca5dc0c
17822,e7bbf5d4-2cc3-4f1a-b06f-b871f08538a9,University of Kalyani,6429 Benzinger Court,Evansville,Indiana,47737,(812) 455-0626,(812) 455-0626,(812) 455-0626,Adult Education,Primary,Pass,e7bbf5d4-2cc3-4f1a-b06f-b871f08538a9,e7bbf5d4-2cc3-4f1a-b06f-b871f08538a9
17831,e064a6eb-439d-428f-bbfb-7d08affb0899,University Of Hawaii - System,4314 Berry Lane,Fort Wayne,Indiana,46862,(260) 910-3501,(260) 910-3501,(260) 910-3501,Adult Education,Grade 3,Unsatisfactory,e064a6eb-439d-428f-bbfb-7d08affb0899,e064a6eb-439d-428f-bbfb-7d08affb0899
17846,ce0b463f-781c-49cc-8150-cbee52203b31,Kyorin University,1307 Jason Drive,Albany,New York,12247,(518) 407-7121,(518) 407-7121,(518) 407-7121,Adult Education,Transitional Kindergarten,Pass,ce0b463f-781c-49cc-8150-cbee52203b31,ce0b463f-781c-49cc-8150-cbee52203b31
17857,89191fcf-ca09-4827-ad34-aaecdbbc4ab5,Manipal University,10526 Fosgate Place,Salt Lake City,Utah,84105,(801) 808-6263,(801) 808-6263,(801) 808-6263,Adult Education,Grade 10,A+,89191fcf-ca09-4827-ad34-aaecdbbc4ab5,89191fcf-ca09-4827-ad34-aaecdbbc4ab5
17865,64349211-dfd1-4096-be57-70b153c00cf4,University of the Philippines Mindanao,6178 Pigeon Place,Vancouver,Washington,98682,(360) 083-8050,(360) 083-8050,(360) 083-8050,Adult Education,Early Childhood,D,64349211-dfd1-4096-be57-70b153c00cf4,64349211-dfd1-4096-be57-70b153c00cf4
17879,61c50c0c-8987-4642-8a05-6066cd5b3509,Dogus University,9705 Arial Place,Ocala,Florida,34474,(352) 316-7252,(352) 316-7252,(352) 316-7252,Adult Education,Kindergarten,Pass,61c50c0c-8987-4642-8a05-6066cd5b3509,61c50c0c-8987-4642-8a05-6066cd5b3509
17884,e51e203b-94a6-4e44-8bd5-31dd1ce89da1,Washington State University,11208 Lockett Lane,Longview,Texas,75605,(903) 611-2196,(903) 611-2196,(903) 611-2196,Adult Education,Kindergarten,A+,e51e203b-94a6-4e44-8bd5-31dd1ce89da1,e51e203b-94a6-4e44-8bd5-31dd1ce89da1
17896,919e6175-190a-46ad-978f-723d579b88e9,Al-Yamamah College,389 Carroll Court,Columbus,Ohio,43215,(513) 237-9916,(513) 237-9916,(513) 237-9916,Adult Education,Grade 1,F,919e6175-190a-46ad-978f-723d579b88e9,919e6175-190a-46ad-978f-723d579b88e9
17903,43d1bad4-7cc0-4a70-9649-7904a4adb111,Cork Institute of Technology,6545 Tulip Terrace,Oklahoma City,Oklahoma,73147,(405) 798-1767,(405) 798-1767,(405) 798-1767,Adult Education,Nursery,Unsatisfactory,43d1bad4-7cc0-4a70-9649-7904a4adb111,43d1bad4-7cc0-4a70-9649-7904a4adb111
17912,95345eed-e973-4e72-8acf-ca3776a2ba21,Kookmin University,13421 Highland Place,Minneapolis,Minnesota,55412,(612) 345-0065,(612) 345-0065,(612) 345-0065,Adult Education,Early Childhood,D+,95345eed-e973-4e72-8acf-ca3776a2ba21,95345eed-e973-4e72-8acf-ca3776a2ba21
17922,e7b2b03f-9924-4199-ae14-e19521740581,Fasa Faculty of Medical Sciences,6916 Hancock Street,Minneapolis,Minnesota,55436,(612) 962-0858,(612) 962-0858,(612) 962-0858,Adult Education,Early Childhood,D+,e7b2b03f-9924-4199-ae14-e19521740581,e7b2b03f-9924-4199-ae14-e19521740581
17937,81e8bfe1-95a5-433e-ad22-8d21ed6bcc06,University of Portsmouth,12253 Vermont Avenue,New Castle,Pennsylvania,16107,(724) 513-1448,(724) 513-1448,(724) 513-1448,Adult Education,Grade 6,No Credit,81e8bfe1-95a5-433e-ad22-8d21ed6bcc06,81e8bfe1-95a5-433e-ad22-8d21ed6bcc06
17947,c8851740-84e3-48c2-8cf9-17e0cde66469,Suleyman Demirel University,5872 Whitney Way,Toledo,Ohio,43615,(419) 436-7729,(419) 436-7729,(419) 436-7729,Adult Education,Grade 5,C+,c8851740-84e3-48c2-8cf9-17e0cde66469,c8851740-84e3-48c2-8cf9-17e0cde66469
17951,2e9c2b4f-41d9-4869-a4f4-7ef3201e3987,Life University,10582 Castillo Drive,Atlanta,Georgia,30356,(404) 606-4223,(404) 606-4223,(404) 606-4223,Adult Education,Grade 4,A-,2e9c2b4f-41d9-4869-a4f4-7ef3201e3987,2e9c2b4f-41d9-4869-a4f4-7ef3201e3987
17969,37bc5403-89d8-4db3-93e2-d69e1dafbad7,Centre Universitaire de Technologie,5468 Carlisle Court,Portland,Maine,04109,(207) 665-6052,(207) 665-6052,(207) 665-6052,Adult Education,Grade 3,Incomplete,37bc5403-89d8-4db3-93e2-d69e1dafbad7,37bc5403-89d8-4db3-93e2-d69e1dafbad7
17977,4dc709a2-6a3c-41d7-8414-cae94197931b,Universidad Diego Portales,4675 Dwayne Avenue,Jackson,Tennessee,38308,(731) 811-5742,(731) 811-5742,(731) 811-5742,Adult Education,Early Childhood,Satisfactory,4dc709a2-6a3c-41d7-8414-cae94197931b,4dc709a2-6a3c-41d7-8414-cae94197931b
17984,c8c03fd8-3a8a-41fa-9ea7-754ab8974b79,Université Michel de Montaigne (Bordeaux III ),13931 Walker Loop,Peoria,Illinois,61656,(309) 135-3256,(309) 135-3256,(309) 135-3256,Adult Education,Grade 5,Fail,c8c03fd8-3a8a-41fa-9ea7-754ab8974b79,c8c03fd8-3a8a-41fa-9ea7-754ab8974b79
17999,e9f0d563-0ba1-4c47-90c3-c8366d9a5227,Skadron College,5504 Dewitt Circle,Seattle,Washington,98185,(206) 141-2499,(206) 141-2499,(206) 141-2499,Adult Education,Infant,D,e9f0d563-0ba1-4c47-90c3-c8366d9a5227,e9f0d563-0ba1-4c47-90c3-c8366d9a5227
18010,907bf058-26dc-4355-81bc-f3666d4d5d8c,Cyberjaya University College of Medical Science,2934 Boss Court,Tulsa,Oklahoma,74103,(918) 585-7308,(918) 585-7308,(918) 585-7308,Adult Education,Grade 4,Credit,907bf058-26dc-4355-81bc-f3666d4d5d8c,907bf058-26dc-4355-81bc-f3666d4d5d8c
18012,0522b36b-01c6-45e0-82b0-c1882c00f917,Mercer University,9061 Milkweed Road,Duluth,Georgia,30195,(770) 977-9812,(770) 977-9812,(770) 977-9812,Adult Education,Grade 11,Unsatisfactory,0522b36b-01c6-45e0-82b0-c1882c00f917,0522b36b-01c6-45e0-82b0-c1882c00f917
18029,8773344c-70f2-4666-8129-ed70efc021c2,University of Information Technology & Sciences,1116 Hobbs Court,Des Moines,Iowa,50310,(515) 842-9088,(515) 842-9088,(515) 842-9088,Adult Education,Grade 8,No Credit,8773344c-70f2-4666-8129-ed70efc021c2,8773344c-70f2-4666-8129-ed70efc021c2
18034,c6f35d21-80c3-46c8-b48b-03d905f7e734,National University,905 Napa Lane,Lexington,Kentucky,40515,(859) 418-9851,(859) 418-9851,(859) 418-9851,Adult Education,Kindergarten,Unsatisfactory,c6f35d21-80c3-46c8-b48b-03d905f7e734,c6f35d21-80c3-46c8-b48b-03d905f7e734
18045,c9aad5a1-d7d5-414f-9124-e322c98d9d3e,Shri Jagannath Sanskrit University,6827 Yerk Street,San Francisco,California,94137,(415) 347-5104,(415) 347-5104,(415) 347-5104,Adult Education,Grade 4,C,c9aad5a1-d7d5-414f-9124-e322c98d9d3e,c9aad5a1-d7d5-414f-9124-e322c98d9d3e
18059,6c084c54-53e2-46c1-9e92-d2d7fe433ed4,University of San Francisco,3402 Rodriguez Lane,Charleston,West Virginia,25389,(304) 812-5995,(304) 812-5995,(304) 812-5995,Adult Education,Primary,D,6c084c54-53e2-46c1-9e92-d2d7fe433ed4,6c084c54-53e2-46c1-9e92-d2d7fe433ed4
18070,7f996aff-51b9-482d-ba33-5872f3a5e463,Community College of Denver,11229 Pierlussi Path,Houston,Texas,77218,(713) 382-5104,(713) 382-5104,(713) 382-5104,Adult Education,Grade 3,Satisfactory,7f996aff-51b9-482d-ba33-5872f3a5e463,7f996aff-51b9-482d-ba33-5872f3a5e463
18079,d44aea75-a6ef-4cf3-8f90-82ae9ec4ab27,Nevsky Institute of Language and Culture,10479 Longwood Court,Amarillo,Texas,79165,(806) 619-6927,(806) 619-6927,(806) 619-6927,Adult Education,Nursery,B+,d44aea75-a6ef-4cf3-8f90-82ae9ec4ab27,d44aea75-a6ef-4cf3-8f90-82ae9ec4ab27
